497,1.225309119
530,1.766002074
174,0.209670246
595,0.265822002
175,2.144702022
343,0.144528143
228,0.311012769
163,4.238514836
270,1.056505362
191,0.748154175
513,1.01704226
387,0.122632053
567,2.863758456
76,0.755915432
115,0.61378939
518,0.871416186
472,0.346630374
494,0.414093746
77,0.298588336
431,4.078996517
331,3.657156794
565,2.285644785
424,0.12992881
13,0.87585234
335,4.057753245
592,0.527035715
89,1.032809988
536,1.014482254
42,1.027462789
135,0.702002327
384,0.541649693
83,0.647751381
241,0.906040572
267,1.558077351
132,3.853346205
506,0.319605921
346,0.92917553
280,0.793193259
233,0.335445614
55,0.647902786
290,1.125179131
273,0.398094763
532,3.929599268
426,0.346872955
369,0.551340212
496,1.449997902
164,0.191103114
462,2.356523742
504,0.431514699
317,1.317674969
43,1.106041977
248,1.082755591
1,0.50279722
586,0.605928298
155,0.444022394
122,2.355401964
81,0.254167643
88,2.056587727
10,0.335137858
383,9.453541998
484,0.511612219
538,0.570109085
341,3.63352773
221,0.679594227
599,0.434047071
9,1.166270324
170,1.182781872
355,0.599333364
340,1.037608382
281,0.094807966
437,0.06858747
142,1.220549957
583,0.589975773
347,0.036105613
104,5.19122065
190,0.188508328
238,0.79891971
49,0.660354251
457,0.203018007
446,0.220971842
4,0.451797173
234,0.732606571
108,2.319175948
591,0.064763315
156,3.670273964
517,0.546385379
127,1.169419179
63,0.616249725
158,1.397780042
523,0.757624878
23,0.834914807
278,0.681111582
557,0.693180948
12,0.724775093
564,0.516399616
476,0.062341753
404,0.105117519
239,1.482650421
438,0.742044009
321,2.059595717
247,0.344449232
125,0.36478249
33,0.996893514
71,0.527789716
237,3.535288173
39,1.001964219
354,0.975680455
349,1.803211019
287,0.892490635
401,1.666021711
425,2.401754355
285,7.439017988
272,4.682019422
515,3.368872293
547,1.859300513
28,1.226978503
147,0.312849712
396,1.15635949
375,1.478800825
222,0.698437511
196,3.011959907
67,0.781638557
32,1.169750673
503,0.392013053
283,0.816361696
571,1.385498667
448,0.148754439
255,2.774022833
361,6.153478218
243,4.534172117
141,0.316336271
322,1.436088245
330,0.660205027
197,3.26868237
279,0.474666181
265,2.061909296
139,0.526684648
520,0.339258256
159,2.308030631
161,2.445784779
56,1.604156122
427,9.105415671
410,7.106380299
371,0.950940868
368,1.189941626
216,1.600994262
53,0.386355549
148,0.416663653
366,5.569093977
374,0.513747457
320,3.955843097
521,0.711390651
561,0.572035814
24,0.515788609
184,2.488276746
556,24.23906868
379,1.307982852
102,0.247039831
598,0.347950605
332,0.403326663
299,0.849820221
59,0.107925929
136,2.262878578
552,0.152696257
145,2.068141241
344,0.892340806
311,2.253777886
302,0.922960832
227,2.379794541
61,0.296139369
3,1.203103176
192,1.854388553
26,1.315856139
429,1.604956058
6,0.385338104
203,1.685987292
254,0.861864453
455,1.030509513
467,1.192682596
466,4.630820629
519,0.361471463
277,0.294158379
550,2.830330717
358,0.619477172
236,0.454328485
514,0.857341392
432,0.253197932
406,0.200985349
593,0.28799492
128,4.7215896
269,0.188892172
450,0.653740373
489,0.909762514
548,1.574998015
402,0.165939431
212,0.536547914
95,30.00991965
179,0.907339091
249,2.40393772
207,0.476455573
105,0.458052407
218,0.901141583
230,1.097067596
393,1.811028803
209,1.122910937
123,0.521085247
72,1.831422597
419,0.180840084
199,3.355318826
138,0.164639358
483,0.128959866
388,0.130338173
587,0.236571992
143,0.258905093
545,0.752952842
96,2.448854616
48,0.601224192
453,0.069913817
257,1.080067642
554,13.60645939
443,1.182097932
306,1.151467136
527,2.087292023
533,5.963440898
577,0.313794918
385,1.11894753
242,0.613040739
338,0.797729539
473,2.0367025
245,0.562712791
162,0.053557237
481,0.132944105
46,0.538566331
79,0.90841023
180,4.485961617
469,1.036805272
91,3.805388616
334,0.680154153
289,0.176345301
157,0.26106532
167,0.086391596
407,4.50253534
214,1.318778647
478,0.257679858
316,1.441089913
487,0.849234243
223,1.286680249
345,0.099883088
500,0.765678599
539,1.301889086
495,0.674846256
430,9.912073921
563,0.515384093
114,0.483752326
94,1.482867063
261,3.25
181,0.155016274
449,0.129287537
168,0.230948918
206,2.668894304
103,0.310603346
7,0.873639405
121,0.585735374
78,2.8109062
511,6.927642279
217,1.634163147
580,0.73713069
193,1.029036311
97,4.497523298
309,0.376681747
70,0.194925936
452,0.137993901
154,0.363936204
454,0.329721056
395,1.949801915
137,0.672519191
150,0.277168792
498,0.514437117
553,0.840476757
268,0.093538869
134,0.665509169
165,1.413380367
468,1.528035873
460,4.748225473
551,6.08332462
439,1.966659705
301,0.337733121
566,1.964883155
282,0.84723081
362,0.548688537
144,0.12810929
418,0.170611002
172,0.253871832
253,3.170207736
458,1.002461108
2,0.577306272
372,0.834225848
246,0.378234286
68,0.403210497
492,0.750368416
475,1.222938775
590,0.58145286
465,1.240570486
50,0.219867175
82,1.589792518
578,1.222195737
544,3.489722252
324,1.614377094
582,0.783655039
574,0.920756103
535,0.809024342
376,0.509778337
589,0.096214794
390,0.155384305
44,0.368623218
176,0.515181123
62,0.637796104
414,0.433504952
171,0.850287679
21,0.233352628
575,6.427714243
400,0.141539706
305,0.464146987
428,0.799734759
398,2.517001186
160,0.397774971
397,2.399166274
75,7.493447301
568,0.302546981
250,1.736250011
528,3.861287991
422,0.074835998
588,0.344294026
490,0.159371293
182,0.842096771
54,0.409806835
417,1.119436785
66,0.274057105
411,0.288636534
505,0.200880824
382,1.187933768
541,1.664754081
31,0.947235304
336,1.292925497
19,0.860052011
276,0.190388887
440,2.197477606
480,1.501662915
420,0.081838912
45,0.354958813
151,0.275431078
252,1.440414783
353,1.533395326
110,0.348664321
84,1.176116893
360,2.026918384
412,0.166193626
540,1.38762044
326,5.051251445
479,2.462907362
117,1.254495228
188,0.390564894
351,11.87505564
526,0.345973324
333,0.337621782
291,0.914428516
403,0.565607815
352,0.087815417
370,2.720412835
392,0.574375207
100,1.138546018
367,3.537514794
579,0.760450738
470,2.080185938
18,0.333098689
119,14.02291083
380,0.04508343
229,0.949499286
25,0.617547775
112,1.346852347
271,1.135780566
30,0.53351117
51,1.654903803
126,1.214717794
357,4.306687746
537,2.527027853
93,0.404712746
293,0.943844737
508,0.396398452
507,1.912029888
20,0.822516968
459,2.061247778
300,0.512472351
292,1.037096573
133,1.297570931
307,0.587424356
493,0.263785551
421,0.103177879
447,1.368746629
187,0.909519067
339,1.097672755
413,0.405340056
38,0.474135248
415,1.637283477
581,1.12489828
512,0.869723105
434,2.936127179
389,0.780403014
329,5.201321877
572,2.252850931
240,7.491668093
16,1.55677978
258,0.95645274
98,0.462344029
524,21.07888864
522,0.652964155
399,0.910845007
11,0.841257825
204,0.660974601
219,1.539097689
111,0.818911596
189,0.302341093
262,0.274676663
85,0.77844295
106,0.574217248
15,1.052364683
244,2.21478227
194,0.389300446
570,12.3613817
274,1.990161416
186,9.119092084
597,0.40464544
477,1.10701193
297,1.105944928
90,1.537764072
569,0.370015236
169,1.405131718
200,2.252487725
215,11.79626416
118,1.36380721
113,0.478980246
464,1.490222943
560,1.626433359
378,0.424133408
286,1.196010134
14,1.047001663
342,0.901276177
202,1.852573768
488,0.829714228
408,0.175870241
210,9.856698444
296,2.03342723
363,0.685229145
436,0.044678934
573,0.119402496
337,1.269881991
491,0.219914722
409,1.413212538
211,1.242912274
27,1.883576678
,1.647727068
,0.878989202
