260,0.002326484,0.000976546,0.001651515,0.000847104,0,3,4,8,0.002332657,0.001022555,0.001677606,0.0008875,0,0,11,34,0.002380001,0.001171679,0.00177584,0.001004367,1583,0,22,2156
86,0.002116009,0.001580757,0.001848383,0.001186679,0,0,1,39,0.002065794,0.001631734,0.001848764,0.001237431,1,0,23,118,0.002173942,0.001928736,0.002051339,0.001480111,2073,0,33,2316
288,0.002071564,0.001322347,0.001696955,0.001004077,0,0,1,15,0.002057128,0.001373366,0.001715247,0.001055556,1,0,3,44,0.002113008,0.001509724,0.001811366,0.001177026,1029,0,8,1428
259,0.001904982,0.000861051,0.001383017,0.000845978,0,0,0,14,0.001864502,0.000912964,0.001388733,0.000899911,0,0,4,29,0.001933958,0.00114396,0.001538959,0.001101763,833,0,21,1100
129,0.001899733,0.001006977,0.001453355,0.000848191,0,3,1,15,0.001790592,0.001044264,0.001417428,0.000890389,2,0,13,33,0.001850789,0.00117692,0.001513854,0.001010775,912,0,15,974
166,0.001748665,0.001201025,0.001474845,0.000985747,0,3,3,3,0.001612171,0.001254532,0.001433352,0.001038605,3,0,11,28,0.001700739,0.001512174,0.001606456,0.001277852,927,0,14,1107
328,0.001803585,0.000915813,0.001359699,0.000827833,0,0,0,13,0.001753738,0.000956509,0.001355124,0.000868634,0,0,9,32,0.001885668,0.001315005,0.001600336,0.001181508,970,0,28,1299
64,0.002220009,0.001868973,0.002044491,0.001346692,0,3,0,16,0.002204631,0.001930226,0.002067429,0.00140081,2,0,19,89,0.00223634,0.002047934,0.002142137,0.001511978,1647,0,23,1949
109,0.00215336,0.001605588,0.001879474,0.001016026,0,3,1,11,0.00211459,0.001646465,0.001880527,0.001063328,0,0,7,56,0.00217937,0.001790717,0.001985044,0.00119507,1495,0,25,1870
17,0.001539186,0.001035472,0.001287329,0.000878565,0,3,0,5,0.001447996,0.001092279,0.001270137,0.000939393,0,0,8,17,0.001550957,0.001218733,0.001384845,0.001050261,551,0,13,486
225,0.001847485,0.000970592,0.001409039,0.000836517,0,0,0,12,0.001812925,0.001009048,0.001410986,0.000879436,0,0,1,34,0.001897072,0.00115054,0.001523806,0.001007779,697,0,16,1007
73,0.002771268,0.002050871,0.002411069,0.001236752,1,0,3,22,0.002605838,0.002174292,0.002390065,0.001316224,2,0,89,240,0.002525628,0.002413132,0.00246938,0.001535092,4875,0,45,4283
391,0.002125191,0.001038291,0.001581741,0.000984082,0,3,8,9,0.001942275,0.001020234,0.001481255,0.000985509,3,0,68,55,0.002113266,0.001676782,0.001895024,0.001573071,2136,0,129,2045
183,0.002215489,0.002016722,0.002116105,0.001101537,0,3,0,7,0.002152364,0.002070938,0.002111651,0.001175875,0,0,0,32,0.00197945,0.002306875,0.002143162,0.001364911,893,0,16,1047
594,0.001961107,0.001027174,0.00149414,0.000893733,0,0,0,7,0.001922524,0.001063089,0.001492807,0.000938596,0,0,8,26,0.001985821,0.001183151,0.001584486,0.001040801,970,0,13,1196
120,0.001807894,0.001463156,0.001635525,0.00098586,0,0,0,4,0.001790749,0.00149789,0.00164432,0.001046513,0,0,0,7,0.001836921,0.00155862,0.001697771,0.001110443,260,0,1,409
348,0.002378359,0.001516738,0.001947549,0.000850383,0,0,0,11,0.002270921,0.001598427,0.001934674,0.000914709,2,0,36,92,0.002311117,0.001759408,0.002035263,0.001052423,2429,0,43,2341
60,0.002615381,0.001969423,0.002292402,0.001167527,0,3,1,9,0.00252893,0.00203035,0.00227964,0.001246996,1,0,8,58,0.002279337,0.00223993,0.002259634,0.001429622,1429,0,33,1615
275,0.001823089,0.000738322,0.001280706,0.000577638,0,3,1,5,0.001690139,0.000758499,0.001224319,0.000612998,0,0,0,13,0.001801003,0.001002796,0.001401899,0.000829646,450,0,9,742
295,0.002848492,0.001395503,0.002121998,0.000915983,0,3,3,19,0.002703196,0.001513348,0.002108272,0.001003924,0,0,126,180,0.002744234,0.001824235,0.002284235,0.001282806,4968,0,74,4421
74,0.002106633,0.001043155,0.001574894,0.00093247,0,3,0,19,0.00208373,0.00109132,0.001587525,0.000975652,0,0,4,49,0.002144061,0.001243945,0.001694003,0.00110895,1182,0,14,1600
304,0.002082008,0.000843027,0.001462518,0.00066491,0,3,0,15,0.001955092,0.000883734,0.001419413,0.000705493,0,0,10,46,0.002054598,0.001170258,0.001612428,0.000941418,1520,0,29,1749
509,0.00205474,0.00193498,0.00199486,0.001365202,0,3,1,10,0.0020345,0.001978613,0.002006556,0.001420112,1,0,5,56,0.002019235,0.002151698,0.002085466,0.001579775,1202,0,9,1390
213,0.002139611,0.00156216,0.001850885,0.001059819,0,0,0,10,0.002044324,0.001632874,0.001838599,0.001126081,1,0,29,38,0.002049849,0.001731297,0.001890573,0.001216036,1344,0,7,1431
323,0.002099865,0.00120035,0.001650108,0.001010402,0,0,1,15,0.002328897,0.001276823,0.00180286,0.001077446,3,0,5,38,0.002148334,0.001448876,0.001798605,0.001225787,1320,0,7,1805
195,0.001851808,0.001279806,0.001565807,0.000877525,0,0,2,10,0.001791802,0.001320876,0.001556339,0.000919106,0,0,5,34,0.001888794,0.001631578,0.001760186,0.001211642,1163,0,31,1349
107,0.001726975,0.001729787,0.001728381,0.001129275,0,3,0,6,0.001577227,0.001769962,0.001673594,0.001186432,0,0,11,33,0.00165084,0.002050898,0.001850869,0.00145975,694,0,19,783
69,0.002277414,0.001993763,0.002135589,0.001367287,0,0,1,15,0.002237837,0.002056403,0.00214712,0.001426517,0,0,17,88,0.002259219,0.002198402,0.002228811,0.001560916,1817,0,28,2036
516,0.002632918,0.001867137,0.002250027,0.001262997,0,3,2,19,0.002416166,0.001987401,0.002201783,0.00133836,0,0,108,137,0.002420553,0.002202108,0.002311331,0.001527988,3602,0,62,3051
35,0.002350469,0.001693336,0.002021903,0.001323383,0,0,0,11,0.002301999,0.001764913,0.002033456,0.001384412,2,0,21,75,0.002316881,0.001860343,0.002088612,0.001480586,2018,0,18,2111
263,0.00217878,0.001047514,0.001613147,0.000942816,0,0,1,13,0.002169299,0.001099456,0.001634377,0.000985553,0,0,12,53,0.00222288,0.001248042,0.001735461,0.001111175,1493,0,24,1965
433,0.003037661,0.001349068,0.002193365,0.001022245,0,0,8,23,0.002657355,0.00148399,0.002070673,0.001100617,1,4,163,201,0.002687555,0.001996094,0.002341825,0.001546461,6015,0,96,5144
486,0.002666985,0.001298163,0.001982574,0.000910447,0,3,1,22,0.002646254,0.001358882,0.002002568,0.000961653,1,0,42,134,0.002661523,0.001467271,0.002064397,0.001062661,2903,0,22,3340
315,0.001818526,0.000859745,0.001339135,0.000785592,0,3,3,14,0.001742987,0.000886532,0.001314759,0.000812609,2,0,10,49,0.001868363,0.001285275,0.001576819,0.00114926,1145,0,46,1307
325,0.002091145,0.001177892,0.001634518,0.001081781,0,3,5,19,0.00206988,0.001236213,0.001653047,0.001125426,0,0,28,78,0.002160064,0.001603252,0.001881658,0.001450209,2103,0,33,2535
318,0.002040783,0.000908442,0.001474613,0.000880052,1,0,3,26,0.001927812,0.000948112,0.001437962,0.000910744,1,0,30,96,0.002079276,0.001528757,0.001804016,0.001413286,2138,0,84,2417
584,0.002205458,0.00102638,0.001615919,0.000983765,0,0,4,33,0.00212279,0.001112443,0.001617617,0.001032974,2,0,69,147,0.002234767,0.001636979,0.001935873,0.001447408,3669,0,77,3880
131,0.002512842,0.001719947,0.002116394,0.001052605,1,3,0,21,0.002306785,0.001820977,0.002063881,0.00113473,3,0,69,120,0.002349845,0.002119961,0.002234903,0.001406166,2980,0,41,2764
80,0.001766233,0.001579842,0.001673038,0.001010183,0,0,0,4,0.001710745,0.001627218,0.001668981,0.001070097,0,0,0,15,0.001701346,0.001720629,0.001710987,0.001161676,342,0,4,524
87,0.00203416,0.001559502,0.001796831,0.001144434,0,0,1,19,0.00198701,0.001610574,0.001798792,0.001196638,2,0,9,55,0.002021205,0.001793035,0.00190712,0.00136023,1150,0,17,1373
201,0.001921837,0.000872427,0.001397132,0.000838522,0,3,0,9,0.001764597,0.000925919,0.001345258,0.000881251,0,0,30,55,0.001898567,0.001471572,0.00168507,0.001374459,1593,0,67,1712
394,0.002678616,0.00154014,0.002109378,0.001221201,0,0,6,15,0.002583827,0.001623521,0.002103674,0.001284978,3,0,49,178,0.002587997,0.001822499,0.002205248,0.001453063,3475,0,51,3620
510,0.002562454,0.002200393,0.002381424,0.001387732,0,0,0,7,0.002214113,0.00227268,0.002243397,0.001457832,1,2,25,134,0.002182949,0.002523217,0.002353083,0.001682458,2087,0,44,2098
284,0.001845196,0.00072895,0.001287073,0.000737958,0,3,0,3,0.001815524,0.000759506,0.001287515,0.00078276,0,0,0,17,0.001870829,0.000987044,0.001428937,0.000886182,264,0,7,506
350,0.001993685,0.000878257,0.001435971,0.00064142,0,0,0,2,0.001981602,0.000899535,0.001440568,0.000696004,0,0,0,2,0.0020171,0.00092107,0.001469085,0.000727368,178,0,2,278
558,0.003846439,0.002295324,0.003070882,0.00148227,7,0,160,68,0.003331365,0.002189882,0.002760623,0.001427413,16,0,497,408,0.003266806,0.003243028,0.003254917,0.002313312,15688,0,225,11792
485,0.002484818,0.001175573,0.001830196,0.000974916,1,0,0,3,0.00248384,0.00122899,0.001856415,0.001024598,1,0,10,54,0.002523912,0.001323276,0.001923594,0.001112872,1808,0,25,2339
266,0.001723629,0.000734369,0.001228999,0.000775086,0,3,0,2,0.001672861,0.000755871,0.001214366,0.000828454,0,0,3,23,0.001749362,0.000842312,0.001295837,0.000908685,363,0,4,505
416,0.002307581,0.001284929,0.001796255,0.000874265,0,3,0,8,0.002261167,0.001353709,0.001807438,0.000937884,1,0,28,54,0.00230912,0.001423528,0.001866324,0.001008619,1535,0,8,1724
41,0.002042342,0.00080129,0.001421816,0.000741423,0,0,3,16,0.001983445,0.00082764,0.001405543,0.000779375,1,0,18,49,0.002070702,0.001095612,0.001583157,0.00099534,1337,0,37,1727
364,0.002134488,0.001736669,0.001935578,0.001144734,0,3,1,16,0.002138816,0.001783221,0.001961019,0.001198669,0,0,11,85,0.002190445,0.001964255,0.00207735,0.001363545,1362,0,26,1902
356,0.002617749,0.00162457,0.00212116,0.001012328,0,0,0,3,0.002600707,0.001700926,0.002150817,0.001074598,1,0,27,68,0.002616994,0.001745457,0.002181225,0.001126397,1816,0,16,2098
359,0.002714686,0.002672028,0.002693357,0.00143055,2,3,1,28,0.00237173,0.002736254,0.002553992,0.001512115,4,0,53,230,0.002287756,0.003069539,0.002678648,0.001822329,3387,0,35,3018
576,0.002075533,0.000860772,0.001468153,0.000788869,1,0,4,17,0.001962693,0.000920218,0.001441456,0.000838547,2,0,16,67,0.00208591,0.001510028,0.001797969,0.001353159,2133,0,42,2527
529,0.002645307,0.001324126,0.001984717,0.001021976,0,0,3,8,0.002334433,0.001420276,0.001877355,0.001094516,1,0,81,90,0.00228938,0.001764397,0.002026889,0.001374845,2921,0,78,2332
441,0.002710102,0.001411332,0.002060717,0.001116177,0,3,0,6,0.002602322,0.001512661,0.002057492,0.001190469,0,0,61,100,0.002531051,0.001696976,0.002114014,0.001337416,2893,0,38,2961
444,0.002571041,0.001101441,0.001836241,0.00093981,0,3,0,10,0.002531361,0.001158959,0.00184516,0.000986857,2,0,26,72,0.00255421,0.001277606,0.001915908,0.001087546,2188,0,30,2768
40,0.002677571,0.00148919,0.00208338,0.001051385,0,0,0,10,0.002536839,0.001614976,0.002075908,0.001140599,0,0,117,138,0.002453553,0.00188755,0.002170552,0.001375587,3943,0,48,3651
463,0.002162416,0.000989629,0.001576022,0.000795245,1,0,1,30,0.002086578,0.001071111,0.001578844,0.00085964,0,0,25,94,0.00218624,0.001389051,0.001787646,0.001132531,2452,0,35,2593
232,0.002943932,0.00257771,0.002760821,0.001497515,0,0,23,40,0.00296565,0.002576796,0.002771223,0.001524583,5,2,144,269,0.002458858,0.003087592,0.002773225,0.00193791,5868,0,73,4694
220,0.002345045,0.001099717,0.001722381,0.000922352,0,3,0,22,0.00227859,0.001165408,0.001721999,0.000981155,0,0,16,71,0.002335807,0.001395481,0.001865644,0.001191822,2234,0,37,2359
58,0.001776424,0.001421888,0.001599156,0.001024489,0,0,1,14,0.001672893,0.001464893,0.001568893,0.001068201,1,0,4,32,0.001761088,0.001689726,0.001725407,0.001282831,883,0,22,1017
47,0.002173463,0.001359565,0.001766514,0.001018396,0,3,2,11,0.00203684,0.001417181,0.001727011,0.001074774,0,0,15,55,0.002083064,0.001604364,0.001843714,0.001246744,1345,0,23,1446
146,0.002120487,0.002040052,0.00208027,0.001342317,0,0,1,15,0.002086218,0.002098836,0.002092527,0.001402474,0,0,20,67,0.002143894,0.00219365,0.002168772,0.001493405,1315,0,21,1540
52,0.00200551,0.001605049,0.001805279,0.000960679,0,0,0,9,0.00199234,0.001636029,0.001814185,0.001010219,1,0,5,28,0.002029497,0.001692431,0.001860964,0.001073081,499,0,9,841
543,0.002102105,0.001136632,0.001619369,0.000962269,1,0,0,17,0.002079419,0.001198048,0.001638733,0.001029465,1,0,14,35,0.00212608,0.001317637,0.001721859,0.001134902,1013,0,11,1144
445,0.003529683,0.001943305,0.002736494,0.001136452,0,0,4,22,0.003178012,0.002039421,0.002608716,0.001212325,6,2,367,347,0.003059906,0.002318194,0.00268905,0.00145197,11026,0,83,8287
365,0.002386935,0.001965726,0.00217633,0.001312952,0,0,0,25,0.002282761,0.002039634,0.002161198,0.001377368,0,0,53,120,0.002302254,0.002259543,0.002280898,0.001570308,2679,0,33,2673
377,0.002217792,0.001243947,0.001730869,0.001098316,0,0,1,20,0.002204088,0.001313309,0.001758698,0.00115383,1,0,28,71,0.002252306,0.001458742,0.001855524,0.001283503,1825,0,24,2094
152,0.001911821,0.001840089,0.001875955,0.001089479,0,3,0,8,0.001895219,0.001869659,0.001882439,0.001139648,0,0,2,31,0.001954808,0.001949439,0.001952124,0.001217274,565,0,12,762
251,0.002176406,0.000802495,0.001489451,0.000754877,0,0,1,5,0.001893368,0.000870302,0.001381835,0.000811516,1,0,24,35,0.001897725,0.001125006,0.001511365,0.001025741,1049,0,45,1153
525,0.00205577,0.001280668,0.001668219,0.000941098,0,3,0,10,0.001868154,0.001352168,0.001610161,0.001004466,0,2,37,39,0.001890579,0.001608531,0.001749555,0.001232036,1145,0,26,1170
474,0.004362609,0.001876621,0.003119615,0.001136073,3,0,14,63,0.003283086,0.002183761,0.002733424,0.001314963,5,0,894,411,0.003228498,0.003032818,0.003130658,0.001991746,16438,0,195,11523
456,0.002647772,0.001547551,0.002097661,0.001035569,0,0,4,10,0.002656929,0.001624875,0.002140902,0.001102394,1,0,83,94,0.002620952,0.001784566,0.002202759,0.001198339,2611,0,17,2708
499,0.002002102,0.001643035,0.001822568,0.001135888,0,0,1,14,0.001956075,0.001683197,0.001819636,0.001192664,0,0,8,61,0.001993602,0.001969347,0.001981474,0.001468651,1349,0,37,1573
596,0.00208655,0.001235681,0.001661116,0.000921878,1,3,0,9,0.00208174,0.001276399,0.001679069,0.000972458,0,0,0,28,0.002076729,0.001363248,0.001719989,0.001050547,695,0,2,958
153,0.002073382,0.002068492,0.002070937,0.001216747,0,3,3,10,0.002001651,0.002110315,0.002055983,0.001278279,0,0,23,62,0.002061927,0.002249907,0.002155917,0.00140882,1115,0,21,1271
312,0.002441384,0.00112032,0.001780852,0.000860548,1,0,1,14,0.002423039,0.001179747,0.001801393,0.000907257,0,0,40,82,0.002484267,0.001548599,0.002016433,0.001230481,2577,0,79,3007
531,0.001874737,0.001056961,0.001465849,0.000813234,0,3,0,15,0.00175413,0.001120156,0.001437143,0.000879804,0,0,20,38,0.001821246,0.001360922,0.001591084,0.001010025,1052,0,11,1043
173,0.0022056,0.000822431,0.001514015,0.000820343,0,3,0,7,0.002229281,0.000854845,0.001542063,0.000870661,2,0,0,13,0.002226508,0.000897854,0.001562181,0.00092642,340,0,0,538
559,0.007600411,0.003140032,0.005370222,0.001717841,2,0,156,74,0.004353101,0.003093613,0.003723357,0.001714557,35,1,1828,788,0.004111287,0.00417716,0.004144223,0.002567179,40446,0,301,26245
5,0.002088368,0.001583536,0.001835952,0.001035629,0,3,1,12,0.002057851,0.001623698,0.001840775,0.001096396,0,0,14,86,0.002105644,0.004058159,0.003081901,0.001228191,1542,0,16,1754
294,0.001669395,0.000975988,0.001322691,0.00099368,0,0,0,7,0.001570847,0.00102275,0.001296798,0.001045195,0,0,0,17,0.001681129,0.001264499,0.001472814,0.001252568,605,0,21,773
313,0.001940112,0.00088393,0.001412021,0.000861748,0,0,0,8,0.001910135,0.000926712,0.001418423,0.000901731,2,0,5,21,0.001999645,0.001202653,0.001601149,0.001144739,973,0,19,1430
308,0.002120571,0.000908841,0.001514706,0.00081903,0,0,1,24,0.002063719,0.000986057,0.001524888,0.000871393,0,0,38,73,0.002188602,0.001552779,0.00187069,0.001370849,2510,0,54,3015
442,0.00300609,0.001500553,0.002253321,0.001026222,0,0,6,21,0.002987779,0.001556093,0.002271936,0.001071489,0,0,127,191,0.002922909,0.001711473,0.002317191,0.001207632,5460,0,49,5439
546,0.00175743,0.000909589,0.00133351,0.000655166,0,3,0,19,0.001693717,0.000939413,0.001316565,0.000696757,1,0,5,34,0.001803048,0.0011554,0.001479224,0.000869718,957,0,13,1018
177,0.002537839,0.000996761,0.0017673,0.000896227,0,0,2,14,0.002435542,0.001056307,0.001745925,0.00093646,2,0,26,76,0.002472116,0.001313131,0.001892623,0.00115,2334,0,65,2762
36,0.001731132,0.001072079,0.001401605,0.00092895,0,0,1,10,0.001663915,0.001093576,0.001378745,0.000963989,0,0,8,21,0.001766928,0.00129803,0.001532479,0.001136136,911,0,37,1062
303,0.001956854,0.000822124,0.001389489,0.001018806,0,3,0,11,0.001895187,0.000883288,0.001389237,0.001067584,1,0,7,54,0.001990955,0.001143008,0.001566982,0.00128401,1146,0,25,1525
319,0.001865284,0.000829871,0.001347577,0.00073058,0,0,0,5,0.001833397,0.00086743,0.001350413,0.000772671,0,0,2,23,0.001897661,0.000969063,0.001433362,0.000870797,553,0,11,793
140,0.001938364,0.001596658,0.001767511,0.001016953,0,0,0,6,0.001826223,0.001648876,0.001737549,0.001073013,0,0,12,39,0.001898657,0.001853404,0.00187603,0.001260376,985,0,20,1113
256,0.002141967,0.00186393,0.002002949,0.001189127,0,0,1,17,0.002083986,0.001923327,0.002003657,0.001245796,0,0,23,106,0.002122022,0.002097383,0.002109702,0.001412401,2093,0,23,2249
423,0.002491348,0.00164848,0.002069914,0.000953598,0,3,0,5,0.002435548,0.001699189,0.002067369,0.001024504,1,0,32,50,0.002452429,0.001760626,0.002106528,0.001091078,1166,0,45,1285
327,0.001679071,0.000875979,0.001277525,0.000846117,0,0,2,7,0.001580249,0.000890511,0.00123538,0.000882179,0,0,5,17,0.001683955,0.001167754,0.001425854,0.001140268,369,0,20,554
130,0.003721246,0.002359173,0.00304021,0.001373252,2,3,15,84,0.0039532,0.002445825,0.003199512,0.001450406,7,0,252,276,0.002563081,0.003196359,0.00287972,0.002116615,7883,0,83,6351
435,0.003084086,0.001421544,0.002252815,0.000922232,0,0,0,7,0.002804316,0.001615866,0.002210091,0.001036086,0,1,141,149,0.002772752,0.001765889,0.00226932,0.001182055,5281,0,48,4599
149,0.002172708,0.002092399,0.002132553,0.001203513,1,3,0,17,0.002164164,0.002139603,0.002151883,0.001263816,0,0,11,88,0.002216505,0.002250944,0.002233725,0.001371575,1625,0,23,1883
65,0.00212744,0.0018937,0.00201057,0.001271232,0,0,0,12,0.002088646,0.001946383,0.002017515,0.001323343,0,0,20,88,0.002144716,0.002046352,0.002095534,0.00142115,1373,0,14,1673
224,0.001908499,0.001613328,0.001760914,0.001147784,0,3,2,16,0.001890304,0.001670723,0.001780514,0.001201467,1,0,5,46,0.001952396,0.001803406,0.001877901,0.00132418,1080,0,14,1339
178,0.001808045,0.000763331,0.001285688,0.00080632,0,3,0,2,0.001776625,0.000794301,0.001285463,0.000857171,0,0,0,8,0.001826248,0.000826978,0.001326613,0.000898978,246,0,3,409
101,0.002216475,0.001561879,0.001889177,0.001181963,1,0,1,23,0.00213139,0.001627173,0.001879282,0.001234604,4,0,38,107,0.002223929,0.00190086,0.002062394,0.001455357,2785,0,41,2786
373,0.002190257,0.002879186,0.002534722,0.001589802,0,0,1,40,0.002165177,0.002919523,0.00254235,0.001654417,8,0,10,263,0.002145626,0.003112435,0.002629031,0.001839077,1580,0,22,1942
451,0.002453651,0.001081049,0.00176735,0.00103551,1,0,1,8,0.002486729,0.001136538,0.001811634,0.001084118,0,0,27,60,0.002520749,0.001299552,0.00191015,0.00121899,1957,0,33,2491
298,0.002325029,0.00129306,0.001809045,0.000967365,0,0,1,15,0.002213623,0.001372649,0.001793136,0.001027332,0,0,41,93,0.002295023,0.001674545,0.001984784,0.001278034,2571,0,50,2629
205,0.002014117,0.001125802,0.00156996,0.00090768,0,3,2,10,0.001689693,0.001159721,0.001424707,0.000936559,0,0,10,46,0.00189234,0.001908697,0.001900519,0.001631993,1505,0,71,1634
99,0.002393944,0.001538439,0.001966192,0.001033911,0,0,1,10,0.002086569,0.001610304,0.001848437,0.001090253,2,0,40,78,0.002147167,0.001928153,0.00203766,0.001378058,1908,0,63,1853
226,0.001581969,0.001688632,0.0016353,0.001136184,0,0,2,17,0.001491118,0.001719393,0.001605255,0.00118564,1,0,1,52,0.001517177,0.001972565,0.001744871,0.001423932,707,0,13,733
124,0.002263146,0.001235313,0.00174923,0.000900629,0,3,4,23,0.002218364,0.001300018,0.001759191,0.000953036,0,0,41,106,0.002283405,0.001608813,0.001946109,0.001133324,2647,0,38,2719
8,0.002110198,0.001255105,0.001682652,0.001026899,1,3,2,23,0.002100283,0.001308006,0.001704144,0.00108224,0,1,33,116,0.002173712,0.001525604,0.001849658,0.001272343,2191,0,34,2331
37,0.001928031,0.001179492,0.001553761,0.001082452,0,3,0,11,0.00185353,0.001258498,0.001556014,0.001155038,1,0,50,111,0.001981735,0.001742421,0.001862078,0.001435864,2238,0,54,2161
549,0.002457951,0.001090685,0.001774318,0.000778605,0,0,0,9,0.002456689,0.001157761,0.001807225,0.000830256,0,0,13,64,0.002501676,0.001260694,0.001881185,0.000935379,2159,0,20,2632
471,0.002131578,0.000926679,0.001529129,0.000841144,0,0,3,12,0.001969486,0.000989851,0.001479668,0.000896662,0,0,46,70,0.002084057,0.001398929,0.001741493,0.001248666,1964,0,45,2108
198,0.002019004,0.001115109,0.001567057,0.000924989,2,3,1,19,0.001804763,0.001162894,0.001483829,0.000969091,0,0,27,60,0.001951348,0.001667647,0.001809497,0.001408357,1767,0,38,2085
405,0.0027095,0.001111291,0.001910396,0.000924136,0,0,2,15,0.002611822,0.001208575,0.001910199,0.001001917,1,0,53,96,0.002640027,0.001511687,0.002075857,0.001256949,3012,0,106,2979
185,0.00264704,0.001894362,0.002270701,0.001236668,0,0,5,20,0.002421895,0.001959049,0.002190472,0.001298064,0,0,44,170,0.002395501,0.002238463,0.002316982,0.001542414,3309,0,59,2981
502,0.002286656,0.002596459,0.002441557,0.00118345,0,0,6,16,0.00223065,0.002640405,0.002435527,0.001240166,0,0,30,125,0.002136181,0.002992124,0.002564152,0.001477201,2189,0,26,2314
116,0.002200511,0.001641428,0.001920969,0.001038814,0,3,4,11,0.001882563,0.001689904,0.001786234,0.001093624,0,0,31,48,0.001943252,0.002091078,0.002017165,0.001462796,1705,0,63,1553
22,0.002220737,0.001554187,0.001887462,0.001167502,0,3,0,12,0.002184741,0.00160801,0.001896376,0.001221005,0,0,8,55,0.002212037,0.001724436,0.001968237,0.001323783,1519,0,16,1686
497,0.002193848,0.001742153,0.001968001,0.001199204,0,0,3,12,0.002156592,0.001784522,0.001970557,0.001243539,0,0,27,85,0.002186579,0.001975801,0.00208119,0.001416608,1772,0,35,1979
530,0.004783568,0.001865865,0.003324716,0.001327173,1,3,7,27,0.00326742,0.002042896,0.002655158,0.001430229,4,0,414,393,0.003142066,0.002471983,0.002807024,0.001782321,10031,0,191,7833
174,0.001859136,0.000695608,0.001277372,0.000654851,0,3,0,3,0.001833165,0.00071743,0.001275298,0.000699026,0,0,0,5,0.001881613,0.000756753,0.001319183,0.000741414,177,0,3,311
595,0.001962569,0.000914837,0.001438703,0.000957269,1,3,0,10,0.0019576,0.000961914,0.001459757,0.001007798,0,0,1,22,0.002018828,0.001070495,0.001544661,0.001108042,827,0,14,1152
