34,0.002883211,0.001437158,0.002160184,0.001099747,0,0,0,4
264,0.001573872,0.000812512,0.001193192,0.000867723,0,0,0,4
310,0.00230664,0.0009722,0.00163942,0.001020859,0,0,0,4
314,0.003193745,0.001309642,0.002251694,0.001226917,0,0,1,6
29,0.001637119,0.000684505,0.001160812,0.000612695,0,0,0,4
235,0.002108905,0.00120744,0.001658173,0.001008169,0,0,0,4
555,0.0026821,0.001556326,0.002119213,0.001157601,0,0,2,7
562,0.001986917,0.001225132,0.001606025,0.001071987,0,0,0,4
381,0.003207457,0.002872048,0.003039752,0.00171054,0,0,0,5
585,0.002412054,0.001076176,0.001744115,0.00115015,0,0,0,2
461,0.002922397,0.001765426,0.002343912,0.001375159,0,0,6,6
92,0.001852373,0.00148383,0.001668101,0.001106802,0,0,1,5
482,0.001639144,0.000689067,0.001164106,0.000609545,0,0,0,2
386,0.002851464,0.001325516,0.00208849,0.001103335,0,0,1,9
542,0.003757837,0.001592596,0.002675216,0.001301225,0,0,2,2
231,0.002054712,0.001834153,0.001944433,0.001247997,0,0,0,5
57,0.002001826,0.001914287,0.001958056,0.00146801,0,0,0,8
260,0.002449682,0.001097696,0.001773689,0.000961676,0,0,2,4
86,0.002616883,0.001910031,0.002263457,0.001476309,0,0,0,5
288,0.002185731,0.001466716,0.001826223,0.001126807,0,0,1,5
259,0.002629239,0.001156625,0.001892932,0.001126797,0,0,1,6
129,0.002218826,0.00112033,0.001669578,0.000968218,0,0,0,4
166,0.001968125,0.001401305,0.001684715,0.001171858,0,0,2,3
328,0.002577218,0.001378126,0.001977672,0.001257641,0,0,4,3
64,0.002488243,0.002007179,0.002247711,0.00147833,0,0,1,7
109,0.00234647,0.0017474,0.002046935,0.001155095,0,0,1,4
17,0.001646616,0.001071247,0.001358931,0.000918995,0,0,0,4
225,0.001998057,0.001110895,0.001554476,0.000962236,0,0,0,4
73,0.003279285,0.002304684,0.002791985,0.001478539,0,0,0,8
391,0.003563659,0.001605198,0.002584428,0.001588596,0,0,6,4
183,0.002225472,0.002060961,0.002143216,0.001145702,0,0,0,6
594,0.002090822,0.001135365,0.001613093,0.000990395,0,0,0,6
120,0.001800157,0.001476201,0.001638179,0.000999275,0,0,0,4
348,0.00264486,0.001657387,0.002151124,0.000986366,0,0,0,5
60,0.002852958,0.002111486,0.002482222,0.001313183,0,0,1,7
275,0.002187368,0.000957413,0.001572391,0.000785573,0,0,1,3
295,0.003711027,0.001643406,0.002677217,0.001174288,0,0,1,2
74,0.002515809,0.001229989,0.001872899,0.001110399,0,0,2,5
304,0.002715929,0.001105038,0.001910484,0.000922662,0,0,0,9
509,0.002095644,0.002041688,0.002068666,0.001452079,0,0,0,5
213,0.002190757,0.001594998,0.001892878,0.001093545,0,0,0,4
323,0.002304935,0.001389292,0.001847113,0.001183255,0,0,1,13
195,0.002064698,0.001430831,0.001747764,0.00101358,0,0,0,4
107,0.001922303,0.001814189,0.001868246,0.001215112,0,0,0,4
69,0.00249151,0.00213059,0.00231105,0.001489929,0,0,2,8
516,0.003089105,0.002045456,0.00256728,0.001449269,0,0,1,5
35,0.002487951,0.001782311,0.002135131,0.001410416,0,0,0,4
263,0.002297845,0.001222545,0.001760195,0.001109278,0,0,5,2
433,0.004568655,0.001935035,0.003251845,0.00159256,0,0,3,10
486,0.002846099,0.001440021,0.00214306,0.001037255,0,0,0,2
315,0.002731222,0.001172239,0.00195173,0.001091241,0,0,1,6
325,0.002948107,0.001512196,0.002230151,0.001402909,0,0,4,6
318,0.003642562,0.001606962,0.002624762,0.001566436,0,0,4,4
584,0.003692421,0.001567452,0.002629937,0.001485366,0,0,5,2
131,0.002848858,0.001905528,0.002377193,0.001228315,0,0,0,6
80,0.001757099,0.001593672,0.001675385,0.001023018,0,0,0,4
87,0.00247728,0.001760533,0.002118907,0.001346582,0,0,3,6
201,0.003658647,0.001563919,0.002611283,0.001522239,0,0,2,4
394,0.003279799,0.001784522,0.002532161,0.001462493,0,0,0,7
510,0.002642774,0.002251703,0.002447238,0.001442267,0,0,0,4
284,0.002231533,0.000863928,0.001547731,0.000877339,0,0,1,2
350,0.001991057,0.000884499,0.001437778,0.000649863,0,0,0,2
558,0.007235024,0.003090414,0.005162719,0.002292681,0,0,12,6
485,0.002526758,0.00122012,0.001873439,0.001015361,0,0,0,2
266,0.001777239,0.000756684,0.001266962,0.000798811,0,0,0,2
416,0.002428534,0.001395445,0.001911989,0.000971207,0,0,0,7
41,0.002611102,0.00107128,0.001841191,0.000990563,0,0,4,5
364,0.00247854,0.001860376,0.002169458,0.001271693,0,0,0,9
356,0.002764542,0.001694152,0.002229347,0.001090684,0,0,0,2
359,0.002998256,0.002815095,0.002906675,0.00158348,0,0,0,8
576,0.003518856,0.001380758,0.002449807,0.001271212,0,0,8,5
529,0.003142174,0.001498253,0.002320214,0.001191638,0,0,0,2
441,0.002818828,0.001462915,0.002140871,0.001163349,0,0,0,2
444,0.002716743,0.001199513,0.001958128,0.001019559,0,0,0,3
40,0.003188563,0.001805135,0.002496849,0.001344344,0,0,2,8
463,0.002927169,0.001427767,0.002177468,0.001205082,0,0,0,11
232,0.004077473,0.002681988,0.003379731,0.001651173,0,0,0,10
220,0.00264897,0.001262549,0.00195576,0.001083868,0,0,0,4
58,0.001940451,0.00153684,0.001738646,0.001139033,0,0,0,3
47,0.002826086,0.001477271,0.002151678,0.001149047,0,0,0,4
146,0.002178729,0.002100728,0.002139728,0.001399413,0,0,0,4
52,0.002127,0.001675496,0.001901248,0.001032707,0,0,0,4
543,0.002153435,0.001243404,0.001698419,0.001042973,1,0,0,5
445,0.004705639,0.002025249,0.003365444,0.001327264,0,0,0,4
365,0.00274572,0.002109955,0.002427837,0.001446084,0,0,0,5
377,0.002541442,0.001406414,0.001973928,0.001240664,0,0,0,6
152,0.001975525,0.001892715,0.00193412,0.001141748,0,0,0,6
251,0.002433804,0.000961972,0.001697888,0.000904553,0,0,1,3
525,0.00223852,0.001382595,0.001810557,0.001044985,0,0,0,3
474,0.007014729,0.002656777,0.004835753,0.001947062,0,0,0,3
