100715345ee54d7ae38b52b4ee9d36a3.ply,5.2774367
100c3076c74ee1874eb766e5a46fceab.ply,6.984180563
10247b51a42b41603ffe0e5069bf1eb5.ply,5.762961471
10555502fa7b3027283ffcfc40c29975.ply,5.801857985
105dedf1b70c2826b2dcc642c86ae8f4.ply,5.037079293
10716a366de708b8fac96522b26f7fd.ply,2.863679612
107699ca67fcdf3fea999fe4ffdc2504.ply,3.615007261
1079efee042629d4ce28f0f1b509eda.ply,2.5932016
107a17c6f2dd9c488924120dfad0e290.ply,8.505593698
1089cbe82dc0e72133d7c9e122eec9b6.ply,1.457494105
109567d7d55b8fe515a520abec2f04dd.ply,2.654040656
10d388f6f578e4e8851f021b9ed69c58.ply,4.975453819
10e15fd62309a13d1812324a4c0d910.ply,4.113490184
10e99b1475098c0aaa69dfdc5532bb13.ply,2.837191684
10f158d2f43926ac80360680c1602c7d.ply,5.941126886
10fda5aa525f6232be8100817bfe3c8a.ply,5.69268581
1100f9eac1ca426a3dc399576707b67.ply,5.457772234
1104f0924e03f2b6fc5886e868449015.ply,4.936146202
110ab054cfc351f46a2345809e2bb169.ply,4.110756088
1137cd58d6a45c6659a47b1880958de9.ply,3.785374583
114b662c64caba81bb07f8c2248e54bc.ply,1.640263996
115170b8b44f9e2e5b2bb28aa7453162.ply,6.352713646
1151e7cd24f5bd21ccbd9e5bb82dd04.ply,6.674876057
1159faf9bf78998493680c5a9a367b4a.ply,5.02545688
1164dc97642a22ff5acf55f30acc008d.ply,4.161059992
1166b049a7230db9f50f5d46dfed0533.ply,3.737750381
1176dff7f0ec879719d740e0f6a9a113.ply,4.61910805
119033fe083145e22f31600ac759c763.ply,4.444996372
1198255e3d20d2f323f3ca54768fe2ee.ply,4.455898011
11a96098620b2ebac2f9fb5458a091d1.ply,4.141542551
11b09de6631b3b3ad997cda1a938a10d.ply,3.598411128
11d1fdaedf3ab83b8fb28f8a689c8ba3.ply,4.451951066
11dba0c2ec8127356c2fe9dcfa1ee2f8.ply,6.448673654
11e5b7d67058e1d75f67208653687b70.ply,4.265566636
12097984d9c51437b84d944e8a1952a5.ply,4.121748353
1213742aa7815fd0e23d60a1b706b44f.ply,3.711270822
12243301d1c8148e33d7c9e122eec9b6.ply,1.578618608
12410830e8a5067c69576518bd9bfe48.ply,1.775368283
12498dd65e8d65ac3b6f5204eb590354.ply,8.150905036
1254c6ad2b420879d7622e6da48b19e5.ply,5.980269068
125a4780c2d5095d19454008aa267bf.ply,1.442292976
12796524ffbadb755400f0dc3171dfcd.ply,5.008187166
127b9ba77b54ba59bda733a39f84326d.ply,5.661430295
1284876ac0e2371aa4dbb766064f8bbf.ply,3.604157021
128ad72f92a3e96db96212c8f6cd06e.ply,2.384402513
12909f5d613953b8b3c9b3f81618206b.ply,2.533771795
12941cb870df79b9815337ac44abb964.ply,3.992658297
129921679aaa3009e44df9b78a00d12c.ply,4.20964325
12a034b6be9afb50ae983613a2e0a741.ply,3.628635807
12a445770f7d6f2b70a43c2d978e502e.ply,2.720195586
12b5e4f52c22b348d8499d8846cb4c3b.ply,3.88992061
12cd99c20b1a5a932e877e82c90c24d.ply,6.125821159
12cf05b9f5f2d2c195c8d3a7db4dbe65.ply,6.392633961
12d463649ed6c176ab98a7077c964a60.ply,5.272812301
12d7c4013415ea147f5b0cb87a91de52.ply,1.398305847
12de9c37c83992c66392cc95e1b05a28.ply,4.252297754
12f2905dc029f59a2479fbc7da5ed22b.ply,4.933430273
1328a95d69cefe32f200a72c9245aee7.ply,4.206551846
1336353d15efdf010f6f717db02df67.ply,3.507909471
133b51a2dcecd83c7c3c6f82a395b347.ply,3.811526768
1355f3aa779b599b16abce8cb03e7794.ply,3.791792374
135c965744d1a523a60665b13300f1fd.ply,7.735263951
137f67657cdc9da5f985cd98f7d73e9a.ply,4.355203894
139718b631cbca546a36136419d55d5c.ply,3.339630729
1399eab8ad7262eb7f3efc94c2d31dc5.ply,5.635955721
139df45393b6847838805e546aa28d99.ply,7.176687431
13d090612aec3d80ca92a4cdad802b45.ply,4.223568395
13d0f68f32a86bdfe3857ce739e6606f.ply,5.379874683
14121abc9e2a868e52ab7aae4be20d81.ply,5.689296645
