34,0.002759978,0.00139839,0.002079184,0.001061662,0,0,1,4
264,0.001534092,0.000749753,0.001141923,0.000807263,0,0,0,4
310,0.002031415,0.000860063,0.001445739,0.000915606,0,0,2,6
314,0.002742509,0.001162982,0.001952745,0.001076241,0,0,1,9
29,0.0016419,0.000683114,0.001162507,0.000609491,0,0,0,4
235,0.002018454,0.001166822,0.001592638,0.000971418,0,0,1,6
555,0.00257423,0.001450044,0.002012137,0.001055356,0,0,0,11
562,0.001869558,0.001152189,0.001510874,0.000997867,0,0,0,7
381,0.003219991,0.002790113,0.003005052,0.001639748,0,0,0,12
585,0.002374178,0.001058956,0.001716567,0.001136286,0,0,0,3
461,0.002890663,0.001621484,0.002256074,0.001263258,0,0,1,10
92,0.001779461,0.001427029,0.001603245,0.001045997,0,0,0,5
482,0.001640368,0.000687618,0.001163993,0.000607827,0,0,0,2
386,0.002522939,0.001130293,0.001826616,0.000921784,0,0,1,11
542,0.003295524,0.001414368,0.002354946,0.001121372,0,0,0,4
231,0.001997917,0.001808034,0.001902976,0.00121255,0,0,0,9
57,0.001974623,0.001867627,0.001921125,0.001423675,0,0,0,7
260,0.002383903,0.001039706,0.001711805,0.00090348,0,0,3,4
86,0.002317624,0.001766334,0.002041979,0.001339859,0,0,2,16
288,0.002136485,0.001390175,0.00176333,0.001062629,0,0,0,8
259,0.002151652,0.001019472,0.001585562,0.000986286,0,0,2,11
129,0.002104222,0.00108241,0.001593316,0.00092916,0,0,0,6
166,0.001852857,0.001276538,0.001564698,0.001054797,0,0,1,4
328,0.001965301,0.001067217,0.001516259,0.000957759,0,0,0,9
64,0.002354985,0.001951618,0.002153302,0.001422383,0,0,0,9
109,0.00224596,0.001679001,0.001962481,0.001084766,0,0,2,5
17,0.001632987,0.001053018,0.001343002,0.000902395,0,0,0,4
225,0.001927806,0.001043673,0.001485739,0.000899992,0,0,0,7
73,0.003132461,0.002197173,0.002664817,0.001382819,0,0,0,10
391,0.002807425,0.001278948,0.002043186,0.001233007,0,0,0,3
183,0.002228392,0.00203613,0.002132261,0.00112184,0,0,0,7
594,0.002031529,0.001085315,0.001558422,0.000946327,0,0,0,7
120,0.001799619,0.001469073,0.001634346,0.000994898,0,0,0,4
348,0.002582015,0.001620395,0.002101205,0.000947219,0,0,0,6
60,0.002709893,0.002017509,0.002363701,0.001221034,0,0,3,7
275,0.002037801,0.000813001,0.001425401,0.000648993,0,0,0,3
295,0.003434256,0.001555742,0.002494999,0.001084827,1,0,1,8
74,0.002285843,0.001115483,0.001700663,0.000995739,0,0,0,7
304,0.00237951,0.000971523,0.001675517,0.000790544,0,0,0,12
509,0.002081492,0.001993898,0.002037695,0.001412376,0,0,0,8
213,0.00219025,0.001587507,0.001888879,0.001088966,0,0,0,4
323,0.002152807,0.001278616,0.001715711,0.00108143,0,0,1,14
195,0.00195081,0.001371571,0.001661191,0.000955797,0,0,0,7
107,0.001846806,0.001781633,0.00181422,0.001179612,0,0,0,4
69,0.002439654,0.002065969,0.002252812,0.00143214,0,0,1,11
516,0.002991918,0.001980677,0.002486297,0.001380984,0,0,2,9
35,0.002451519,0.001747446,0.002099482,0.001379978,0,0,0,5
263,0.002243301,0.001119661,0.001681481,0.001008111,0,0,1,6
433,0.003896413,0.001695904,0.002796158,0.001349782,0,0,5,10
486,0.002756141,0.001382741,0.002069441,0.000984361,0,0,0,7
315,0.002310747,0.00098724,0.001648993,0.000904855,0,0,0,6
325,0.002325906,0.001363448,0.001844677,0.001247784,0,0,6,10
318,0.002819694,0.001148376,0.001984035,0.001117394,0,0,0,8
584,0.002857617,0.001264678,0.002061147,0.001191135,0,0,3,11
131,0.002801471,0.001833407,0.002317439,0.001163277,0,0,0,7
80,0.00175816,0.001586982,0.001672571,0.00101947,0,0,0,4
87,0.002153531,0.001655251,0.001904391,0.001227661,0,0,1,10
201,0.002756258,0.001116448,0.001936353,0.001073997,0,0,3,5
394,0.003146149,0.001679121,0.002412635,0.001357526,0,0,1,10
510,0.002490779,0.002256784,0.002373781,0.001445057,0,0,0,6
284,0.001918326,0.000776623,0.001347475,0.000783636,0,0,0,3
350,0.001995053,0.000885322,0.001440188,0.000648907,0,0,0,2
558,0.005627575,0.00291839,0.004272982,0.002083643,0,0,63,16
485,0.002510999,0.001208935,0.001859967,0.001007339,0,0,0,2
266,0.001769119,0.000752995,0.001261057,0.000795374,0,0,0,2
416,0.002407628,0.001360868,0.001884248,0.000941799,0,0,0,7
41,0.002329055,0.000962929,0.001645992,0.000882016,0,0,3,10
364,0.002257965,0.001822072,0.002040018,0.001225372,0,0,2,13
356,0.002745306,0.001683752,0.002214529,0.00108072,0,0,0,3
359,0.002951092,0.002761583,0.002856338,0.001528558,0,0,0,10
576,0.002574443,0.001092148,0.001833296,0.000992515,0,0,4,11
529,0.003092929,0.00146737,0.002280149,0.001165177,0,0,0,3
441,0.002793136,0.001454016,0.002123576,0.00115247,0,0,0,3
444,0.002649788,0.001150172,0.00189998,0.000981364,0,0,1,4
40,0.00303969,0.001649846,0.002344768,0.001200189,0,0,1,11
463,0.002606701,0.001224131,0.001915416,0.001006421,0,0,1,17
232,0.003750632,0.003050286,0.003400459,0.001937017,0,0,12,18
220,0.002549357,0.001190283,0.00186982,0.00101755,0,0,0,7
58,0.001884575,0.001487715,0.001686145,0.001087449,0,0,0,9
47,0.002654039,0.001419796,0.002036917,0.00109126,0,0,1,5
146,0.002157158,0.002081166,0.002119162,0.00138326,0,0,0,5
52,0.002061733,0.001641015,0.001851374,0.000999248,0,0,0,4
543,0.002145596,0.001210665,0.001678131,0.001013083,0,0,0,5
445,0.004553105,0.001996371,0.003274738,0.001280901,0,0,0,6
365,0.002654069,0.002063847,0.002358958,0.001408435,0,0,0,7
377,0.002437738,0.001336163,0.00188695,0.001175319,0,0,0,8
152,0.001931406,0.001863587,0.001897496,0.001112142,0,0,0,5
251,0.002321827,0.000869662,0.001595745,0.000816062,0,0,0,3
525,0.002195313,0.001346211,0.001770762,0.00100779,0,0,0,4
474,0.006071179,0.002449114,0.004260147,0.001706561,0,0,2,21
456,0.002736794,0.001626332,0.002181563,0.001106407,0,0,2,3
499,0.002047369,0.001733813,0.001890591,0.001214215,0,0,1,7
596,0.002119862,0.001281901,0.001700882,0.000966853,0,0,2,6
153,0.002314775,0.002095268,0.002205021,0.001246451,0,0,1,6
312,0.002874147,0.001210776,0.002042461,0.00095826,0,0,2,8
531,0.001945078,0.001169329,0.001557203,0.000904037,0,0,0,10
173,0.002184854,0.000853363,0.001519109,0.000847007,0,0,0,4
559,0.010412096,0.00377073,0.007091413,0.002400565,0,0,29,9
5,0.002196311,0.001670349,0.00193333,0.001108102,0,0,0,9
294,0.002008148,0.0010099,0.001509024,0.001026652,0,0,0,5
313,0.002178209,0.000948668,0.001563439,0.000919344,0,0,3,4
308,0.002580915,0.001158629,0.001869772,0.001020963,0,0,5,13
442,0.003323458,0.00171925,0.002521354,0.001190283,0,0,1,5
546,0.001815239,0.000990832,0.001403036,0.000726339,0,0,0,8
177,0.002900566,0.001062356,0.001981461,0.000957591,0,0,0,5
36,0.001882956,0.001167051,0.001525004,0.001020365,0,0,0,7
303,0.002143549,0.000952644,0.001548096,0.001122107,0,0,0,9
319,0.001969959,0.00086857,0.001419264,0.000765999,0,0,0,4
140,0.00202104,0.001638971,0.001830006,0.001057448,0,0,0,6
256,0.002333203,0.001935538,0.00213437,0.001262467,0,0,0,10
423,0.002524819,0.001669494,0.002097156,0.000976573,0,0,0,2
327,0.001866524,0.000925739,0.001396131,0.000900445,0,0,2,6
130,0.004919052,0.002765645,0.003842349,0.001761739,0,0,7,33
435,0.003408563,0.001535891,0.002472227,0.001040835,0,0,1,4
149,0.002260436,0.00213865,0.002199543,0.00125391,0,0,0,10
65,0.002254804,0.001970772,0.002112788,0.00133702,0,0,0,6
224,0.001956512,0.001692818,0.001824665,0.00121362,1,0,0,13
178,0.001803208,0.000772329,0.001287769,0.00081498,0,0,0,2
101,0.002484901,0.001712299,0.0020986,0.001304199,0,0,0,10
373,0.002218712,0.002980186,0.002599449,0.001669871,0,0,0,12
451,0.002527436,0.001143094,0.001835265,0.001084418,0,0,0,4
298,0.002771017,0.001441715,0.002106366,0.001107167,0,0,0,7
205,0.00334269,0.001287829,0.002315259,0.001088769,0,0,2,5
99,0.002943264,0.001593337,0.002268301,0.001100396,0,0,0,7
226,0.001667122,0.001766916,0.001717019,0.001202752,0,0,0,10
124,0.002490016,0.001391745,0.00194088,0.001051002,0,0,2,8
8,0.002213959,0.001398169,0.001806064,0.00116316,0,0,4,11
37,0.002113785,0.001314708,0.001714246,0.001189561,0,0,0,8
549,0.002553264,0.001163992,0.001858628,0.000841765,0,0,1,6
