477,0.002658450963113111,0.0015880072942093273,0.002123229128661219,0,0,84,84
175,0.0023308955050484,0.002763978710565328,0.002547437107806864,2,1,293,219
113,0.001769295312055309,0.001392826960045019,0.0015810611360501641,0,0,8,28
302,0.002039424448789806,0.0015814350305122233,0.0018104297396510146,0,0,26,61
561,0.0021054308144719054,0.0019406829839589883,0.002023056899215447,0,0,15,20
8,0.00215088375880111,0.001593376609297735,0.0018721301840494225,2,0,53,67
145,0.0022742890988330794,0.0025040572668391815,0.0023891731828361304,1,0,32,22
231,0.001837737140826459,0.0020057894991655527,0.0019217633199960058,1,0,15,34
270,0.002688025054645537,0.001414076226719251,0.002051050640682394,0,0,36,59
475,0.0019342575948761928,0.001278635087149134,0.0016064463410126635,0,0,56,53
309,0.0017166516088769719,0.001093007236380741,0.0014048294226288564,0,0,6,16
291,0.0020344923499973208,0.0018154344955963178,0.0019249634227968193,0,0,4,18
537,0.0020917795665910534,0.0021837730724516176,0.0021377763195213357,1,0,155,121
371,0.0024971097152458595,0.002691090635971771,0.002594100175608815,0,0,126,139
149,0.0021969538007894683,0.0022942244675202336,0.002245589134154851,0,0,16,45
513,0.002012277899620219,0.0016447574063879113,0.001828517653004065,0,0,6,32
510,0.0023130150866168203,0.0025851608956237197,0.00244908799112027,0,0,47,48
254,0.0018675662194405905,0.0011473000159208293,0.0015074331176807099,0,0,10,28
580,0.002239290317374631,0.001317208806803891,0.001778249562089261,0,0,43,57
348,0.0023102608446930453,0.001887231736418888,0.0020987462905559667,1,0,76,81
159,0.0024255761348444776,0.0014732356653359476,0.0019494059000902126,0,0,70,97
225,0.0018447149966152483,0.0011563062672732272,0.0015005106319442379,0,0,4,27
321,0.0022595466171096232,0.0016837684320556755,0.0019716575245826494,2,0,182,132
280,0.0018211026454955006,0.0008227005079636556,0.001321901576729578,0,0,1,8
158,0.0019657916347416604,0.0010868627833938512,0.0015263272090677558,0,0,14,13
328,0.0018184023137929619,0.001284109178765583,0.0015512557462792724,0,0,18,45
338,0.0018640942736150839,0.00128530741386742,0.0015747008437412518,0,0,13,30
528,0.0028860987160805322,0.00319004667759459,0.003038072696837561,3,0,777,268
153,0.0020440517554037975,0.0022577915666195394,0.0021509216610116682,0,0,35,25
190,0.001968187995814794,0.0010683580930663113,0.0015182730444405527,0,0,9,15
303,0.0019314854289363284,0.001097148215093475,0.0015143168220149018,0,0,17,36
511,0.0017451050434851446,0.0032927542550399294,0.002518929649262537,0,0,41,86
488,0.0027654293282705637,0.0016881941782438703,0.002226811753257217,2,0,59,103
389,0.001945638421333105,0.0018673277791465067,0.0019064831002398059,0,0,15,37
487,0.0025033485572838747,0.001413744554851136,0.0019585465560675052,0,0,28,48
120,0.0018152539743240548,0.001605941539988289,0.0017105977571561719,0,0,0,6
268,0.002117153692733843,0.0009319765866154906,0.0015245651396746669,0,0,0,2
319,0.0018668707252521976,0.001002859366793188,0.0014348650460226928,0,0,1,16
229,0.0022289122590752664,0.0021920772106794177,0.002210494734877342,0,0,33,68
424,0.0027779525871802426,0.001650713321545818,0.0022143329543630303,0,0,46,64
435,0.0028658085760198656,0.001973583820849724,0.0024196961984347945,0,1,160,103
329,0.0020456239602229536,0.0016221562807714252,0.0018338901204971894,1,0,68,67
53,0.0019897956760718994,0.0012419137872059882,0.0016158547316389438,0,0,5,18
593,0.0020795301122421973,0.002027402726232785,0.0020534664192374914,0,0,14,26
353,0.0021707362628172926,0.002276590833005507,0.0022236635479113997,2,1,140,130
98,0.0015951708891602057,0.0017303494421932926,0.0016627601656767491,0,0,4,18
219,0.002749749454026485,0.002253504770338576,0.0025016271121825304,0,0,8,35
