77065a7bc997bae82d5feb260eec50c,0.002663512,0.002770748,0.00271713
66828747e0e7671021c7b87f47c77e12,0.002636664,0.003078138,0.002857401
99606d5346d6b958b96244559b61fdc2,0.005331708,0.005636865,0.005484286
33f95e59143938ddb490a9cf145bf702,0.002598031,0.002276644,0.002437338
70e27da90dec2de49604bf8c981ad1eb,0.002211001,0.002254838,0.002232919
92a718b74a2e5e84fd2d6c7ed5a8dbd,0.002942676,0.0028137,0.002878188
8e05e4f955eaf140ff673973a435017f,0.004245475,0.003793207,0.004019341
4c36e3b0210fb9e899232e04f9a28249,0.003509089,0.003534808,0.003521949
c3a1e04f49e80d22a10cf495b6dc4ef,0.002997577,0.003549926,0.003273752
18c7b5644290ce2caf0c754abe32de,0.003598388,0.003398437,0.003498413
385f12fba67e43ada9fe1734a6086750,0.002212154,0.003787816,0.002999985
c5bdc334a3df466e8e1630a4c009bdc0,0.003714447,0.003232186,0.003473316
3cdb021c923034c68bb386c7dede359e,0.003026476,0.002935751,0.002981114
165aec174bb93968a114c8c036e29a08,0.003127561,0.002477511,0.002802536
86736cf3dc841eafde5db5d0d11befd1,0.003027301,0.003432505,0.003229903
d060adfab4c02ec616abce8cb03e7794,0.004144438,0.003841799,0.003993119
36bc228a8722bf27473f10e6caaeca56,0.003678182,0.004166267,0.003922225
89026c748b9cf721bda72093f9b5aa73,0.004220986,0.003455179,0.003838083
4bb61e5a72bea4506ca2b6e5474aad11,0.002635751,0.002751983,0.002693867
6ee6fa5c8d664f1349314ffcec1f2f7f,0.00224062,0.002305441,0.00227303
691bf14434c590f212a6200f1680863,0.003328428,0.003399315,0.003363872
95d8510258f7f919c9be4fc52f26b7f5,0.002969824,0.003260739,0.003115281
d8b50ce6cbfb56a4786993ccbbbff425,0.002741769,0.002979656,0.002860713
ff3c8e21a48ed17cc1bcae9def1986da,0.00235959,0.002155435,0.002257513
c42f9dec04f0fb3151a95aaa6caba1d3,0.003357829,0.004286006,0.003821917
5d62b276cf9582e2473f10e6caaeca56,0.003155565,0.002960286,0.003057926
