34,0.00233063,0.001563321,0.001946975,0,0,44,39
264,0.001673149,0.001784719,0.001728934,0,0,0,36
310,0.001851875,0.00100163,0.001426753,0,0,11,29
314,0.002092563,0.001436228,0.001764395,0,0,18,44
29,0.001636426,0.000840235,0.001238331,0,0,1,6
235,0.001960134,0.001335041,0.001647588,1,0,16,32
555,0.002388714,0.002058742,0.002223728,0,0,114,121
562,0.001785269,0.001251623,0.001518446,0,0,4,19
381,0.002675034,0.00304838,0.002861707,1,0,92,95
585,0.002255464,0.001216391,0.001735927,0,0,13,35
461,0.002715291,0.002026656,0.002370974,2,0,229,134
92,0.001703661,0.001586115,0.001644888,1,0,13,23
482,0.001637767,0.000811483,0.001224625,1,0,0,5
386,0.002127689,0.001573679,0.001850684,0,1,78,95
542,0.002433076,0.002405139,0.002419107,2,0,259,120
231,0.001839411,0.002005317,0.001922364,1,0,15,34
57,0.001927526,0.002020051,0.001973789,0,0,10,31
260,0.002386078,0.001207879,0.001796978,1,0,44,33
86,0.002126388,0.001913928,0.002020158,0,0,31,88
288,0.002085008,0.001514397,0.001799702,2,0,9,26
259,0.001920889,0.001260061,0.001590475,0,0,28,28
129,0.001824196,0.00124567,0.001534933,0,0,22,31
166,0.001725405,0.001830866,0.001778136,0,0,30,62
328,0.001820072,0.001284443,0.001552258,0,0,18,45
64,0.002230026,0.002070532,0.002150279,0,3,33,54
109,0.00215331,0.001777774,0.001965542,1,0,24,39
17,0.001500014,0.001358783,0.001429399,0,0,20,16
225,0.001843859,0.001154942,0.001499401,0,0,4,27
73,0.002631203,0.002522952,0.002577078,0,0,127,135
391,0.002185956,0.002276739,0.002231348,2,0,244,142
183,0.002211385,0.002250716,0.00223105,0,0,1,13
594,0.001942206,0.001216674,0.00157944,0,0,26,23
120,0.00181543,0.001606205,0.001710818,0,0,0,6
348,0.002307238,0.001886466,0.002096852,1,0,76,81
60,0.00251064,0.002243269,0.002376955,0,0,10,13
275,0.001755037,0.001034041,0.001394539,0,0,5,18
295,0.002817328,0.002002434,0.002409881,0,0,201,134
74,0.002121632,0.001252853,0.001687243,0,0,21,33
304,0.002012716,0.001171973,0.001592344,2,0,35,47
509,0.002064209,0.002217968,0.002141088,0,0,14,29
213,0.00210302,0.001977726,0.002040373,1,0,73,48
323,0.002564745,0.001532488,0.002048617,0,0,7,29
195,0.00189473,0.001890592,0.001892661,1,0,40,64
107,0.001816914,0.003128256,0.002472585,0,1,94,95
69,0.002272843,0.00222455,0.002248696,0,0,18,54
516,0.002462729,0.002327408,0.002395069,1,0,143,94
35,0.00230856,0.001909943,0.002109252,0,0,26,39
263,0.002220735,0.001302356,0.001761546,0,0,48,63
433,0.002871498,0.002628299,0.002749898,2,1,493,246
486,0.002696631,0.001617389,0.00215701,1,0,71,113
315,0.00182905,0.001370361,0.001599705,0,0,67,59
325,0.00212885,0.001510641,0.001819745,1,0,40,58
318,0.00206327,0.001625713,0.001844492,0,0,170,114
584,0.002196579,0.00160102,0.001898799,1,0,183,100
131,0.002387544,0.00227923,0.002333387,0,0,116,95
80,0.001767729,0.002001313,0.001884521,0,0,8,29
87,0.002029701,0.001847647,0.001938674,0,0,18,40
201,0.00186251,0.001575236,0.001718873,2,0,83,67
394,0.002610364,0.001945451,0.002277908,0,0,72,109
510,0.002313489,0.00258224,0.002447864,0,0,47,48
284,0.001843143,0.000864277,0.00135371,0,0,2,4
350,0.002001085,0.000985375,0.00149323,0,0,0,3
558,0.003520786,0.003352801,0.003436794,3,0,781,272
485,0.00251774,0.001386334,0.001952037,0,0,22,45
