bca97563f170ff4ad2bcce019eeaafbe,90
6942e70e574edda3c8831f15c6e487ac,52
913b747502e92aa34d1780ed2b3fe073,31
1f8fc7a787f254e6428df271ebc70bc0,81
808e19aed606f10cf919864ecec729ac,27
69986baabb9cfdd1b1bb46d2556ba67d,88
f6e5c35314beee84618e9d35559b7aa,90
49997c6f094c0f5e785c95dc3e37946,54
79aafe31e4f2677b1f0fdc8ac183f8b,55
b866d7e1b0336aff7c719d2d87c850d8,90
6d3d67957e1ca228ca92a4cdad802b45,60
f5a54f0cf2b575fa9fe1734a6086750,68
62499fa5041de142707223ebf2d3b38,121
2b18b149cfccacec1d4fdb0e0fa715b,37
6f1c766eeafc7740e5424e4e99c9576,103
3b3a3b0d9082236cba77eb053523da42,45
232a1bf61d6d80ffab0e638d7c0cfd7b,55
f2422eb6b55e8fb0ef3ecc8551d2c1fa,242
85cb3207e15a1bf8582e5e3e7771ea25,32
346917af7c9659e3814085552234c955,53
2205a3f2c102f180a134736201a79843,39
6ee7fc93288d678e3ab3dfa44f5fab01,45
f8c4bfc065e35555aa44bfa127abe4bb,18
498b7c799350d1f7c4acded0fc8a9118,97
dc8765720d8d3828b3cf5236f651a8e6,8
4d8045997209a8cb1bb46d2556ba67d,30
3ada93d04b72256df63ee8a34069b7c5,146
da34cb394fb3caa58dcad5127c74b8e0,131
3ff887eaebf0bc7e9d2b99af43da16b3,26
227ab69792241382acfaf62fe6ca656,47
85f3dc3318f5200c8672c9b355cd2075,40
fda43d663587c7a9caf180c847b8b75,65
8fdc090f498ddb39f63ee8a34069b7c5,63
8e145be3c332199dd6821061f4432a0,71
fa234addf8fe4f7fbda733a39f84326d,45
a6acea161250379aba3e2415e22cd45c,119
a44fb2514e9ab51f79138cc3f6db7577,92
598f0aea814b1d0f8db98a39370e7faf,37
63599f1dc1511c25d76439fb95cdd2ed,82
ac488b046b024bdc3aa029ace5323fc1,62
ac85727971fe63dd2c67ef33d7521ade,19
7fd2f1d8342aa0acf3aaed7e86215c7b,133
d679b2dd7a7d6b1da71ed5958a35c6,66
6c449b92891754c6b8b6b17d4ce17d67,86
d4919d3f70b699152b12ea83455b0f44,48
2faff2861e87020a4d9558e8f1b57178,18
86ab1c2ea989fda9ab15905beabd3f20,82
c44111ca55c697117fbfaeeb4819ffd2,52
ea954837920f94e6f58ff156bb8fae0c,57
12796524ffbadb755400f0dc3171dfcd,42
8361aa7ae1f7dcb582ea71649733f2a6,49
c2283d62367d637249b991141ee51d9a,94
6bfc2bf0e72a0f66f500cc506a763c18,90
1e12573f2d8ffca667789dfcc3262f70,105
51d9af66315d76f9e6b335b85df4d203,123
41d9a381c12ee3e2b7863a3a9a8d5d0d,78
555a48617127033c25ad20bb66839d61,77
6be5a91bdd709a42634d30cd3ecea7e5,153
9511b5ded804a33f597505fd7d99b613,47
6b44be4025c966d4672601793664460d,66
1c7a2752e1d170e099399ee63318a21b,130
d9034b15c7f295551a46c391b387480b,78
167df2c10c116eb5d61b6a34f3fd808c,66
7376511fb191429eff1370452e3a0154,58
d157bd15ee2d92b0bda733a39f84326d,104
d85d6bcdc81df377f52657bb1f80be90,30
c1daf553ebba8c07e4b68d3b17c43658,55
edbace6013d1c12ae9e1016860f17753,108
c4941d6a2266813c3a2b1a2e5e169910,128
12cd99c20b1a5a932e877e82c90c24d,267
99cc91ea3f0b646be79303516c6edeef,74
535f244d5b6043e8cbc76a30015552a,99
d5c4532a34ba10e6f9798a883006064f,101
6026684ab31d567328044fe9244db50a,68
6dd48d74d8bc67e7a7fd25564c2e888e,41
d94f5345be1d81a751a95aaa6caba1d3,18
8e05e4f955eaf140ff673973a435017f,120
7a12f058a0474559a7fd25564c2e888e,76
b782800ed15ae74c6227cba038bf7c95,73
