120,0.001800038,0.001460919,0.001630478,0,0,0,4,,0.001815254,0.001605942,0.001710598,0,0,0,6
268,0.002103784,0.000822272,0.001463028,0,0,0,2,,0.002117154,0.000931977,0.001524565,0,0,0,2
319,0.00188247,0.000836538,0.001359504,0,0,0,4,,0.001866871,0.001002859,0.001434865,0,0,1,16
229,0.002261199,0.001935845,0.002098522,0,0,2,18,,0.002228912,0.002192077,0.002210495,0,0,33,68
424,0.002847703,0.001390044,0.002118874,0,0,2,4,,0.002777953,0.001650713,0.002214333,0,0,46,64
435,0.003181397,0.001398722,0.00229006,0,0,0,4,,0.002865809,0.001973584,0.002419696,0,1,160,103
329,0.002154206,0.001112928,0.001633567,0,0,5,6,,0.002045624,0.001622156,0.00183389,1,0,68,67
53,0.001992319,0.001072854,0.001532587,0,0,0,6,,0.001989796,0.001241914,0.001615855,0,0,5,18
593,0.002063475,0.001853651,0.001958563,0,0,0,8,,0.00207953,0.002027403,0.002053466,0,0,14,26
353,0.002409959,0.001412326,0.001911143,0,0,0,5,,0.002170736,0.002276591,0.002223664,2,1,140,130
98,0.001629653,0.001554816,0.001592235,0,0,1,6,,0.001595171,0.001730349,0.00166276,0,0,4,18
219,0.002395326,0.002074531,0.002234929,0,0,2,17,,0.002749749,0.002253505,0.002501627,0,0,8,35
362,0.001539339,0.001104856,0.001322098,0,0,2,4,,0.001537763,0.001267609,0.001402686,0,0,4,12
6,0.002028265,0.001615697,0.001821981,0,0,0,6,,0.002011901,0.001816875,0.001914388,2,0,52,59
564,0.001717994,0.000946978,0.001332486,0,0,0,4,,0.001714304,0.001230146,0.001472225,0,0,13,24
536,0.00178919,0.000977091,0.00138314,0,0,1,7,,0.001947438,0.002173475,0.002060456,0,0,63,95
514,0.001667266,0.000845519,0.001256393,0,0,0,4,,0.001799641,0.002116455,0.001958048,0,0,53,95
355,0.001877643,0.001004339,0.001440991,0,0,2,5,,0.001831494,0.001303749,0.001567621,0,0,28,45
301,0.002232547,0.000954485,0.001593516,0,0,0,7,,0.002111453,0.001185619,0.001648536,0,0,23,37
419,0.002479769,0.001162002,0.001820886,0,0,1,4,,0.002492402,0.001386557,0.001939479,0,0,13,39
88,0.0024406,0.001782469,0.002111534,0,0,0,4,,0.002168588,0.003072914,0.002620751,1,0,217,135
187,0.002969124,0.001704432,0.002336778,0,0,2,12,,0.002416902,0.002063737,0.00224032,0,0,88,73
418,0.002761284,0.001081654,0.001921469,0,0,3,3,,0.002548471,0.00132807,0.001938271,1,0,35,62
354,0.001717872,0.001556291,0.001637082,0,0,0,6,,0.001688164,0.00186053,0.001774347,0,0,26,43
571,0.001541459,0.000757406,0.001149432,0,0,0,3,,0.001595262,0.001190463,0.001392862,2,0,15,22
467,0.002965005,0.001322779,0.002143892,0,0,3,5,,0.002633789,0.002330525,0.002482157,0,0,348,203
261,0.003071829,0.001614928,0.002343378,0,0,15,8,,0.00306496,0.001828679,0.00244682,1,0,77,88
492,0.002060905,0.001594818,0.001827862,0,0,0,7,,0.002052993,0.001797818,0.001925405,0,0,21,41
409,0.002845996,0.00168893,0.002267463,0,0,1,9,,0.002494266,0.002400142,0.002447204,0,0,204,147
267,0.001534977,0.000818053,0.001176515,0,0,2,2,,0.001782907,0.002250118,0.002016512,1,0,1,104
252,0.001884827,0.002098569,0.001991698,0,0,0,5,,0.001914686,0.00227907,0.002096878,0,0,11,18
148,0.002376444,0.002032235,0.002204339,0,0,0,6,,0.002316183,0.002392227,0.002354205,1,0,73,87
92,0.001695854,0.001395812,0.001545833,0,0,0,5,,0.001707064,0.001587122,0.001647093,1,0,13,23
590,0.002083601,0.00099048,0.001537041,0,0,0,5,,0.002104157,0.001193033,0.001648595,0,0,22,22
165,0.002552198,0.001057795,0.001804997,0,0,7,14,,0.002469367,0.00146902,0.001969193,0,0,103,71
135,0.002861504,0.001112274,0.001986889,0,0,5,6,,0.00236475,0.001914096,0.002139423,2,0,201,156
453,0.002690558,0.001364847,0.002027703,0,0,0,5,,0.002709395,0.001582796,0.002146096,0,0,35,55
63,0.002578269,0.001754961,0.002166615,0,0,2,9,,0.002167803,0.002585661,0.002376732,4,0,96,127
363,0.002141407,0.004954628,0.003548018,0,0,5,26,,0.002245888,0.005138538,0.003692213,2,0,46,92
250,0.001854455,0.001347826,0.00160114,0,0,0,4,,0.001802635,0.001676833,0.001739734,0,0,42,27
552,0.002141629,0.001097482,0.001619556,0,0,0,10,,0.002151756,0.001323729,0.001737742,0,0,28,32
283,0.002579098,0.001132463,0.00185578,0,0,4,7,,0.002591933,0.001430156,0.002011045,0,0,79,76
203,0.002194529,0.001115622,0.001655076,0,0,2,10,,0.001894662,0.00174144,0.001818051,0,0,128,97
212,0.001624225,0.001067781,0.001346003,0,0,0,4,,0.001634333,0.001264776,0.001449554,0,0,0,5
587,0.001870277,0.000931345,0.001400811,0,0,0,2,,0.001891607,0.001095401,0.001493504,0,0,13,16
403,0.002749799,0.001198586,0.001974192,0,0,1,4,,0.002623914,0.001718159,0.002171036,2,1,164,169
236,0.002131636,0.001982215,0.002056926,0,0,0,4,,0.002116474,0.002189432,0.002152953,0,0,3,17
89,0.002593154,0.001555682,0.002074418,0,0,0,6,,0.002222095,0.001934579,0.002078337,0,0,43,39
531,0.001840547,0.001103954,0.001472251,0,0,0,10,,0.001870579,0.001983442,0.00192701,0,2,90,57
550,0.003322844,0.001778115,0.00255048,1,0,2,15,,0.00309025,0.002984185,0.003037218,2,0,389,211
336,0.001853371,0.000887644,0.001370507,0,0,3,4,,0.001882225,0.001167778,0.001525001,0,0,9,38
152,0.001889091,0.00184506,0.001867075,0,0,0,5,,0.001920405,0.001962617,0.001941511,0,0,3,18
232,0.003001172,0.002723508,0.00286234,0,0,8,19,,0.002792547,0.003348889,0.003070718,2,2,276,161
184,0.00213212,0.001799989,0.001966055,0,0,2,12,,0.002027436,0.002100662,0.002064049,0,0,41,71
221,0.002217948,0.001519552,0.00186875,0,0,0,11,,0.002171818,0.00193804,0.002054929,0,0,85,67
452,0.002352315,0.00102029,0.001686303,0,0,0,2,,0.002364111,0.001185003,0.001774557,0,0,4,9
407,0.002900545,0.002308596,0.00260457,0,0,2,22,,0.002668442,0.00273513,0.002701786,0,0,64,76
245,0.001903748,0.001242747,0.001573247,0,0,1,7,,0.001923896,0.001492982,0.001708439,0,0,22,44
339,0.002288825,0.001243619,0.001766222,0,0,5,10,,0.001993452,0.001553132,0.001773292,0,0,36,70
107,0.001772064,0.0017238,0.001747932,0,0,0,2,,0.001817846,0.003127276,0.002472561,0,1,94,95
356,0.002649009,0.001623643,0.002136326,0,0,0,3,,0.002634059,0.001852939,0.002243499,0,0,51,43
277,0.001734713,0.000771009,0.001252861,0,0,0,3,,0.001738391,0.000978666,0.001358529,0,0,3,12
313,0.001988951,0.00089198,0.001440465,0,0,2,5,,0.001951964,0.001087034,0.001519499,0,0,11,24
173,0.002221059,0.00084329,0.001532175,0,0,0,5,,0.002237306,0.000956344,0.001596825,0,0,0,3
369,0.002690176,0.001201756,0.001945966,0,0,0,5,,0.002012518,0.001438903,0.001725711,1,0,23,36
566,0.002056096,0.001229807,0.001642952,0,0,2,6,,0.001967286,0.002002543,0.001984914,0,0,84,97
228,0.002441608,0.001679073,0.00206034,0,0,1,12,,0.002336806,0.001921914,0.00212936,0,0,24,28
23,0.001919032,0.00127496,0.001596996,0,0,2,9,,0.001906584,0.001461374,0.001683979,1,0,14,35
191,0.002765224,0.002541613,0.002653419,0,0,1,16,,0.002606025,0.002852104,0.002729064,1,0,99,113
189,0.001927836,0.0010501,0.001488968,0,0,0,8,,0.001951979,0.001201477,0.001576728,0,0,0,11
209,0.002016589,0.001988181,0.002002385,0,0,0,6,,0.001958558,0.002219308,0.002088933,0,0,10,37
443,0.002770541,0.001138388,0.001954465,0,0,0,7,,0.002655555,0.001438584,0.00204707,1,0,60,64
523,0.001740996,0.001180772,0.001460884,0,0,0,6,,0.001795939,0.001405193,0.001600566,0,0,3,32
314,0.002155389,0.001077729,0.001616559,0,0,2,10,,0.002095127,0.001436644,0.001765886,0,0,18,44
151,0.001903561,0.001791946,0.001847754,0,0,0,5,,0.001920533,0.001936597,0.001928565,0,0,1,16
16,0.001812886,0.001311065,0.001561975,0,0,0,7,,0.00180574,0.001633456,0.001719598,0,0,59,65
33,0.002297312,0.001488629,0.00189297,0,0,0,13,,0.002301056,0.001772958,0.002037007,1,0,40,92
67,0.001651781,0.000800715,0.001226248,0,0,0,8,,0.00162337,0.001112044,0.001367707,0,0,13,39
522,0.002244988,0.001107569,0.001676279,0,0,0,5,,0.002053836,0.001413337,0.001733586,1,0,35,45
378,0.002235894,0.001169011,0.001702453,0,0,1,3,,0.002180349,0.001358517,0.001769433,0,0,18,32
234,0.001979554,0.001128322,0.001553938,0,0,0,6,,0.001946708,0.001303762,0.001625235,0,0,5,31
491,0.001643297,0.000649712,0.001146505,0,0,0,2,,0.001661963,0.000850229,0.001256096,0,0,2,5
406,0.002155796,0.000909073,0.001532435,0,0,0,2,,0.002166172,0.001098235,0.001632204,0,0,4,9
13,0.002444608,0.001437563,0.001941086,0,0,0,6,,0.00236052,0.001701471,0.002030996,1,0,69,82
17,0.0016625,0.001041782,0.001352141,0,0,0,4,,0.001500466,0.001360967,0.001430717,0,0,20,16
466,0.002390857,0.000957571,0.001674214,0,0,0,2,,0.002317696,0.002198273,0.002257984,1,0,130,134
497,0.002297721,0.00173982,0.002018771,0,0,0,6,,0.002196647,0.001997319,0.002096983,0,0,20,46
274,0.002733509,0.001407043,0.002070276,0,0,1,7,,0.002440942,0.002253345,0.002347143,0,0,285,174
141,0.001961493,0.002344448,0.002152971,0,0,0,5,,0.001972079,0.002464328,0.002218204,0,0,1,11
431,0.003135432,0.00143072,0.002283076,0,0,3,7,,0.002727725,0.002710548,0.002719136,1,5,540,220
85,0.002364838,0.001721789,0.002043313,0,0,0,4,,0.002123951,0.002209714,0.002166832,0,0,178,70
457,0.002418614,0.001152919,0.001785766,0,0,0,2,,0.002423161,0.001283328,0.001853245,0,0,4,7
297,0.00191538,0.00174295,0.001829165,1,0,0,13,,0.00190371,0.002015458,0.001959584,0,0,31,45
569,0.001570128,0.000849641,0.001209884,0,0,0,7,,0.001591604,0.001027922,0.001309763,0,0,6,21
343,0.002013539,0.001630209,0.001821874,0,0,0,6,,0.002045236,0.001767743,0.001906489,0,0,16,17
509,0.002283966,0.001921406,0.002102686,0,0,0,8,,0.002064198,0.002216914,0.002140556,0,0,14,29
324,0.001907232,0.00106375,0.001485491,0,0,0,12,,0.001893337,0.001350652,0.001621995,1,0,48,54
28,0.001900614,0.001334074,0.001617344,0,0,0,7,,0.001877133,0.001735258,0.001806196,0,0,62,39
204,0.002226314,0.00097249,0.001599402,0,0,0,6,,0.001953067,0.001251191,0.001602129,0,0,7,33
11,0.002068399,0.001449823,0.001759111,0,0,1,8,,0.001975443,0.001703528,0.001839485,0,0,53,54
390,0.00225544,0.001596805,0.001926123,0,0,2,6,,0.002281122,0.001763334,0.002022228,0,0,14,26
19,0.002211408,0.001602399,0.001906904,0,0,1,8,,0.002053119,0.001879081,0.0019661,0,0,77,71
128,0.003023623,0.001925275,0.002474449,0,0,4,6,,0.002369545,0.003351736,0.002860641,0,0,273,191
181,0.002560853,0.001075614,0.001818234,0,0,0,3,,0.002523815,0.001305567,0.001914691,0,0,19,29
485,0.002509689,0.001164224,0.001836957,0,0,0,2,,0.002517429,0.001384717,0.001951073,0,0,22,45
162,0.001638347,0.000623755,0.001131051,0,0,0,2,,0.00165441,0.000748151,0.001201281,0,0,0,3
579,0.002003083,0.000852735,0.001427909,0,0,1,4,,0.002007038,0.001214658,0.001610848,0,0,45,49
38,0.002070231,0.001947559,0.002008895,0,0,2,8,,0.00206719,0.002144894,0.002106042,1,0,29,32
594,0.001945519,0.00103559,0.001490555,0,0,0,7,,0.001942708,0.001217682,0.001580195,0,0,26,23
340,0.002042117,0.000887942,0.00146503,0,0,0,5,,0.001929398,0.001199901,0.001564649,0,0,36,51
269,0.001833502,0.000904976,0.001369239,0,0,0,2,,0.001929729,0.00163957,0.00178465,0,0,6,74
423,0.002538916,0.001646701,0.002092809,0,0,0,2,,0.002452603,0.001829746,0.002141174,0,0,31,21
111,0.002602122,0.002427239,0.002514681,0,0,2,9,,0.002451272,0.00271251,0.002581891,0,0,63,91
24,0.002358716,0.001692808,0.002025762,0,0,0,11,,0.002360378,0.001979267,0.002169822,0,0,119,57
,0.002221504,0.001384977,0.001803241,0.013422819,0,0.986577181,6.859060403,,0.002133679,0.001778177,0.001955928,0.355704698,0.093959732,61.63758389,59.41610738
