348,0.002256212,0.001582894,0.001919553,0.002272377,0.001598776,0.001935577
60,0.002379196,0.002020995,0.002200096,0.002530399,0.002032639,0.002281519
275,0.001767077,0.000781441,0.001274259,0.00169003,0.000757168,0.001223599
295,0.002690258,0.001470074,0.002080166,0.002702997,0.001512852,0.002107925
74,0.002120337,0.001070577,0.001595457,0.002084083,0.001091992,0.001588038
304,0.002017018,0.000886876,0.001451947,0.001953136,0.000883329,0.001418233
509,0.002005784,0.001965154,0.001985469,0.002038598,0.00197865,0.002008624
213,0.002039893,0.001597209,0.001818551,0.002043902,0.001634024,0.001838963
323,0.002126204,0.001229206,0.001677705,0.002328368,0.001275495,0.001801932
195,0.001842886,0.001346513,0.0015947,0.001793104,0.001320518,0.001556811
107,0.001603932,0.001782716,0.001693324,0.001579796,0.001773528,0.001676662
69,0.002253553,0.00203033,0.002141941,0.002237106,0.002056119,0.002146613
516,0.00237288,0.001921431,0.002147156,0.002417208,0.001985001,0.002201104
35,0.00228435,0.001732007,0.002008178,0.002299219,0.001763604,0.002031412
263,0.002198528,0.001090995,0.001644761,0.002168888,0.001101217,0.001635053
433,0.002643747,0.001465408,0.002054577,0.002657676,0.001482982,0.002070329
486,0.002651988,0.001338906,0.001995447,0.00264526,0.001356812,0.002001036
315,0.001811078,0.000917821,0.001364449,0.001741231,0.000884954,0.001313093
325,0.002109734,0.001223643,0.001666689,0.002072123,0.001234076,0.0016531
318,0.002004151,0.00098255,0.00149335,0.001928624,0.000946859,0.001437741
584,0.002164343,0.001132253,0.001648298,0.002126711,0.001116877,0.001621794
131,0.00229339,0.001796403,0.002044896,0.002304639,0.001817708,0.002061173
80,0.001751496,0.001596566,0.001674031,0.001710331,0.00162659,0.001668461
87,0.002011925,0.001583323,0.001797624,0.001987342,0.00161178,0.001799561
201,0.001820191,0.000943322,0.001381757,0.001765192,0.00092739,0.001346291
394,0.002561039,0.001591518,0.002076279,0.002585128,0.001627101,0.002106114
510,0.002170745,0.002263276,0.00221701,0.002217547,0.002273581,0.002245564
284,0.001868063,0.000744858,0.00130646,0.001815556,0.000759574,0.001287565
350,0.002028611,0.000882224,0.001455417,0.00198322,0.000899602,0.001441411
558,0.003233365,0.002227867,0.002730616,0.003329004,0.002189934,0.002759469
485,0.00252112,0.001203689,0.001862404,0.002481863,0.001225948,0.001853906
266,0.00173254,0.000755641,0.00124409,0.001674762,0.000755459,0.00121511
416,0.002286559,0.001318638,0.001802598,0.002259861,0.001353536,0.001806699
41,0.002046567,0.000849689,0.001448128,0.001980644,0.000826547,0.001403595
364,0.002166507,0.001756574,0.001961541,0.002137267,0.001782541,0.001959904
356,0.002596631,0.001651756,0.002124194,0.002599555,0.001700107,0.002149831
359,0.002277231,0.002761941,0.002519586,0.002370332,0.002737595,0.002553964
576,0.002025196,0.000966532,0.001495864,0.001963862,0.000922684,0.001443273
529,0.002217448,0.001387987,0.001802718,0.002333508,0.001420005,0.001876756
441,0.002562909,0.00147771,0.00202031,0.002602079,0.001511127,0.002056603
444,0.002558589,0.001124794,0.001841691,0.002534276,0.001162072,0.001848174
40,0.002476982,0.001572272,0.002024627,0.002536482,0.001611795,0.002074138
463,0.002122341,0.001070974,0.001596658,0.002086134,0.001069228,0.001577681
232,0.002511419,0.002552175,0.002531797,0.002964705,0.002575576,0.00277014
220,0.002296123,0.001164558,0.00173034,0.002280889,0.001165792,0.001723341
58,0.001720677,0.001468113,0.001594395,0.001670631,0.001462142,0.001566386
47,0.002057461,0.001387035,0.001722248,0.002035993,0.001413162,0.001724578
146,0.002097235,0.002074519,0.002085877,0.002088035,0.002101225,0.00209463
52,0.002024715,0.001614726,0.00181972,0.001989535,0.001634064,0.001811799
543,0.002122104,0.001163318,0.001642711,0.002079746,0.001198285,0.001639015
445,0.003010918,0.001927524,0.002469221,0.003176945,0.002039572,0.002608259
365,0.002258267,0.002022081,0.002140174,0.002280998,0.002037234,0.002159116
377,0.002224363,0.001276043,0.001750203,0.002205049,0.001315428,0.001760239
152,0.001939631,0.00185222,0.001895926,0.001893998,0.001868592,0.001881295
251,0.00185189,0.000873905,0.001362897,0.001893816,0.00087077,0.001382293
525,0.001838004,0.001328924,0.001583464,0.001868664,0.001352009,0.001610337
474,0.00319374,0.002183284,0.002688512,0.003284138,0.002188831,0.002736485
456,0.002627882,0.001560071,0.002093977,0.002658904,0.001627649,0.002143277
499,0.001977629,0.001693735,0.001835682,0.001955292,0.001685397,0.001820345
596,0.002119235,0.001250855,0.001685045,0.002081196,0.001276587,0.001678892
153,0.0020464,0.002090137,0.002068269,0.002001299,0.002108315,0.002054807
312,0.002453628,0.001173166,0.001813397,0.002424494,0.001179987,0.00180224
531,0.001777972,0.001103664,0.001440818,0.001756325,0.001121381,0.001438853
173,0.002265826,0.000825235,0.001545531,0.002228866,0.000854643,0.001541754
559,0.004272382,0.003225497,0.003748939,0.004354366,0.003092989,0.003723678
5,0.002081578,0.001603506,0.001842542,0.002058722,0.001624417,0.001841569
294,0.001648259,0.001016946,0.001332603,0.001571955,0.001023034,0.001297495
313,0.001969131,0.000931211,0.001450171,0.001909885,0.000926123,0.001418004
308,0.002131576,0.000999161,0.001565368,0.002063323,0.000986974,0.001525148
442,0.002922044,0.001490019,0.002206031,0.002988913,0.001559381,0.002274147
546,0.001748591,0.000957293,0.001352942,0.001691796,0.000937008,0.001314402
177,0.002465948,0.001042527,0.001754237,0.002435092,0.001057027,0.00174606
36,0.001724095,0.001096997,0.001410546,0.001663642,0.00109318,0.001378411
303,0.001948248,0.000873191,0.00141072,0.001896704,0.000883535,0.001390119
319,0.001877188,0.00084922,0.001363204,0.001833794,0.000868775,0.001351284
140,0.00184408,0.001649506,0.001746793,0.001829914,0.001653493,0.001741703
256,0.002107904,0.001895502,0.002001703,0.002086499,0.001928282,0.00200739
423,0.002452275,0.001657188,0.002054731,0.002434323,0.001696724,0.002065523
327,0.001647122,0.000894027,0.001270575,0.001580181,0.000891784,0.001235983
130,0.00283514,0.002459095,0.002647118,0.003954,0.002446389,0.003200194
435,0.002742496,0.001510287,0.002126391,0.002804324,0.001613348,0.002208836
149,0.002198163,0.002119118,0.00215864,0.002162566,0.002138191,0.002150379
65,0.002109762,0.001912989,0.002011375,0.002085048,0.001941096,0.002013072
224,0.001917388,0.001635588,0.001776488,0.001891363,0.001672134,0.001781749
178,0.001822096,0.000774789,0.001298442,0.001775826,0.000794401,0.001285114
101,0.00216178,0.001622815,0.001892298,0.002130959,0.001625255,0.001878107
373,0.002154061,0.002908112,0.002531087,0.002167773,0.002920083,0.002543928
451,0.002519347,0.001107281,0.001813314,0.002485995,0.00113788,0.001811937
298,0.002245253,0.001363233,0.001804243,0.0022144,0.001372734,0.001793567
205,0.001791923,0.001242278,0.001517101,0.00168852,0.001159868,0.001424194
99,0.002115381,0.001597349,0.001856365,0.002089157,0.001611535,0.001850346
226,0.001494739,0.001714189,0.001604464,0.001488935,0.001717681,0.001603308
124,0.002233128,0.001291804,0.001762466,0.002217145,0.001296823,0.001756984
8,0.002134286,0.001294943,0.001714615,0.002099586,0.00130834,0.001703963
37,0.001912786,0.001249785,0.001581286,0.001855846,0.001258361,0.001557104
549,0.002487529,0.001129726,0.001808628,0.002458126,0.00115857,0.001808348
471,0.002027014,0.00102108,0.001524047,0.001970024,0.000990444,0.001480234
198,0.001875658,0.001208064,0.001541861,0.00180495,0.00116285,0.0014839
405,0.002650704,0.001160636,0.00190567,0.002611006,0.001208098,0.001909552
185,0.002369427,0.00195274,0.002161084,0.002422825,0.001961147,0.002191986
502,0.002163495,0.002640961,0.002402228,0.00223697,0.002639532,0.002438251
116,0.001925501,0.001711626,0.001818564,0.001882465,0.00169085,0.001786658
22,0.00218811,0.001582006,0.001885058,0.002184483,0.001609633,0.001897058
497,0.002154273,0.001757624,0.001955949,0.002156861,0.001786506,0.001971683
530,0.003135836,0.001960507,0.002548171,0.003267849,0.002042404,0.002655126
174,0.001885478,0.000704029,0.001294753,0.001833063,0.000717397,0.00127523
595,0.001998596,0.000938601,0.001468599,0.001957422,0.000960991,0.001459207
175,0.002102018,0.00133963,0.001720824,0.002152193,0.001304283,0.001728238
343,0.002031507,0.001646265,0.001838886,0.002021463,0.001668607,0.001845035
228,0.002316142,0.001675629,0.001995886,0.002342285,0.001721536,0.00203191
163,0.002586059,0.001076292,0.001831176,0.002526286,0.001030963,0.001778625
270,0.002637668,0.001182149,0.001909909,0.002626174,0.001219667,0.001922921
191,0.002517638,0.002536507,0.002527072,0.002546673,0.002572844,0.002559758
513,0.001971435,0.001452477,0.001711956,0.001993988,0.001465847,0.001729918
387,0.002007294,0.001708647,0.001857971,0.001975451,0.001739861,0.001857656
567,0.001864968,0.001615285,0.001740127,0.001918727,0.001632315,0.001775521
76,0.001689074,0.001476386,0.00158273,0.00163162,0.001505132,0.001568376
115,0.002218397,0.002179588,0.002198992,0.002214135,0.002204721,0.002209428
518,0.002042112,0.001216722,0.001629417,0.001999733,0.001234369,0.001617051
472,0.002208419,0.000957377,0.001582898,0.002146318,0.000950879,0.001548599
494,0.002225833,0.001028973,0.001627403,0.002187224,0.001056328,0.001621776
77,0.001723943,0.001712207,0.001718075,0.001683806,0.001742716,0.001713261
431,0.002582398,0.001451386,0.002016892,0.002667749,0.001464634,0.002066191
331,0.001895053,0.000875102,0.001385078,0.001849607,0.000875208,0.001362407
565,0.001814932,0.001093228,0.00145408,0.001763327,0.001042662,0.001402994
424,0.002766375,0.001409923,0.002088149,0.00274881,0.001452283,0.002100547
13,0.002359109,0.001451152,0.00190513,0.00231094,0.001448594,0.001879767
335,0.001724252,0.001089232,0.001406742,0.001667631,0.001100405,0.001384018
592,0.002055288,0.001455439,0.001755363,0.002044275,0.001484713,0.001764494
89,0.001921068,0.001611486,0.001766277,0.002162385,0.001583038,0.001872711
536,0.001769874,0.000959616,0.001364745,0.001724489,0.000985159,0.001354824
42,0.001740692,0.000937461,0.001339077,0.001683102,0.000945559,0.00131433
135,0.002273707,0.00115629,0.001714998,0.002216188,0.001134684,0.001675436
384,0.001956,0.003674681,0.002815341,0.001893496,0.003693057,0.002793277
83,0.002109545,0.001497683,0.001803614,0.002063099,0.00150218,0.001782639
241,0.001874696,0.001356882,0.001615789,0.00183522,0.001387423,0.001611322
267,0.001569992,0.000793224,0.001181608,0.001489579,0.000785275,0.001137427
132,0.002163677,0.002077282,0.00212048,0.00228392,0.00206884,0.00217638
506,0.002177922,0.001844298,0.00201111,0.002155058,0.001880664,0.002017861
346,0.002021134,0.001428374,0.001724754,0.001992786,0.001439262,0.001716024
280,0.001843003,0.00071848,0.001280741,0.001791268,0.000708797,0.001250033
233,0.002166185,0.00200244,0.002084312,0.002146015,0.002029246,0.002087631
55,0.002174302,0.001565689,0.001869996,0.002150572,0.001608569,0.001879571
290,0.002118812,0.001614526,0.001866669,0.002135165,0.001644742,0.001889953
273,0.001890954,0.000836365,0.001363659,0.001821966,0.000828004,0.001324985
532,0.002481206,0.001476974,0.00197909,0.002513178,0.001525748,0.002019463
426,0.002303584,0.000978022,0.001640803,0.002269469,0.001012708,0.001641088
369,0.002012388,0.001241399,0.001626894,0.001973086,0.001251351,0.001612219
496,0.002217129,0.001826286,0.002021707,0.002288496,0.001832534,0.002060515
164,0.00226013,0.000788026,0.001524078,0.002222031,0.000812083,0.001517057
462,0.002014855,0.001006439,0.001510647,0.001940634,0.000999417,0.001470026
504,0.002061971,0.002442601,0.002252286,0.00214682,0.002441417,0.002294118
317,0.002091727,0.000920723,0.001506225,0.002037137,0.000898287,0.001467712
43,0.001678483,0.001629139,0.001653811,0.001612997,0.001638037,0.001625517
248,0.002139967,0.001571701,0.001855834,0.002158783,0.001588034,0.001873408
1,0.002188162,0.001253304,0.001720733,0.002160453,0.001285035,0.001722744
586,0.002093723,0.000910953,0.001502338,0.002047787,0.000915736,0.001481761
155,0.002100949,0.001449452,0.001775201,0.00207448,0.001475777,0.001775128
122,0.002685534,0.001920858,0.002303196,0.002735452,0.001951422,0.002343437
81,0.002138126,0.001870476,0.002004301,0.002108651,0.001894334,0.002001493
88,0.00200942,0.001906721,0.001958071,0.002049223,0.001917207,0.001983215
10,0.001933702,0.001742224,0.001837963,0.001896168,0.001762494,0.001829331
383,0.002326376,0.004333252,0.003329814,0.002742766,0.004274361,0.003508564
484,0.002653027,0.001669682,0.002161355,0.002714564,0.001662641,0.002188603
538,0.001803524,0.001008475,0.001405999,0.001742513,0.001002005,0.001372259
341,0.001793216,0.00135518,0.001574198,0.001727842,0.001346523,0.001537183
221,0.00211648,0.001537385,0.001826932,0.002128282,0.001565922,0.001847102
599,0.0019864,0.000851342,0.001418871,0.001944267,0.000864459,0.001404363
9,0.002241861,0.001482644,0.001862252,0.002193145,0.00149632,0.001844732
170,0.002263319,0.001808243,0.002035781,0.002225685,0.001821529,0.002023607
355,0.001848948,0.001033906,0.001441427,0.001772562,0.000996601,0.001384581
340,0.00194854,0.000981231,0.001464885,0.001876987,0.00092836,0.001402673
281,0.002106584,0.000821174,0.001463879,0.002075361,0.000845588,0.001460474
437,0.002163928,0.000817091,0.001490509,0.002120214,0.000841596,0.001480905
142,0.001733471,0.000774283,0.001253877,0.001667414,0.00076456,0.001215987
583,0.001691233,0.000750364,0.001220798,0.001626837,0.000749203,0.00118802
347,0.002214803,0.001077814,0.001646308,0.002182806,0.001104067,0.001643437
104,0.002156803,0.002186395,0.002171599,0.002271786,0.002208837,0.002240311
190,0.001981319,0.000937193,0.001459256,0.001944839,0.000951649,0.001448244
238,0.00230701,0.002005798,0.002156404,0.002295991,0.002036653,0.002166322
49,0.001906927,0.001228074,0.0015675,0.001865824,0.001247289,0.001556557
457,0.002441954,0.001169473,0.001805713,0.002410462,0.00120232,0.001806391
446,0.002635708,0.001442287,0.002038997,0.002642641,0.001488701,0.002065671
4,0.002161557,0.001295285,0.001728421,0.002132761,0.001335987,0.001734374
234,0.001957212,0.001143861,0.001550536,0.001922801,0.0011492,0.001536001
108,0.001914947,0.001640319,0.001777633,0.00187022,0.001613748,0.001741984
591,0.002136478,0.001053644,0.001595061,0.002096508,0.001073438,0.001584973
156,0.001377758,0.001310771,0.001344264,0.001298663,0.001318433,0.001308548
517,0.002495501,0.001887313,0.002191407,0.002532726,0.001931283,0.002232004
127,0.001336527,0.001380493,0.00135851,0.001308556,0.001395865,0.001352211
63,0.002068815,0.001790723,0.001929769,0.002102745,0.001795501,0.001949123
158,0.001970155,0.000843039,0.001406597,0.001925585,0.000866677,0.001396131
523,0.001803208,0.001162154,0.001482681,0.001746831,0.001171789,0.00145931
23,0.00193274,0.001273995,0.001603368,0.001868805,0.001256648,0.001562727
278,0.001545303,0.000773128,0.001159215,0.001466687,0.000767248,0.001116968
557,0.002232998,0.001190168,0.001711583,0.002215143,0.001233108,0.001724126
12,0.002085922,0.00137188,0.001728901,0.002045585,0.001382962,0.001714274
564,0.001690888,0.000968635,0.001329761,0.001643301,0.000989921,0.001316611
476,0.00203777,0.000821392,0.001429581,0.001986447,0.000831725,0.001409086
404,0.001496486,0.000570509,0.001033498,0.001414584,0.000570343,0.000992464
239,0.001579855,0.001283682,0.001431768,0.001555831,0.001294653,0.001425242
438,0.002119683,0.002111899,0.002115791,0.002098094,0.002139879,0.002118987
321,0.00220016,0.001143166,0.001671663,0.002145956,0.001119992,0.001632974
247,0.002079246,0.001196316,0.001637781,0.002040558,0.001214838,0.001627698
125,0.002154039,0.002036383,0.002095211,0.002128312,0.002062074,0.002095193
33,0.00226846,0.001473599,0.001871029,0.002245232,0.001499616,0.001872424
71,0.001784799,0.001452987,0.001618893,0.001746769,0.001460974,0.001603871
237,0.001903138,0.001360182,0.00163166,0.001869778,0.001372574,0.001621176
39,0.002467761,0.001443178,0.001955469,0.002466077,0.001469909,0.001967993
354,0.001697625,0.00157467,0.001636148,0.001658555,0.001586997,0.001622776
349,0.001861705,0.000972566,0.001417136,0.001808807,0.000961112,0.001384959
287,0.001878151,0.001323197,0.001600674,0.001831477,0.001335152,0.001583315
401,0.001983927,0.001161898,0.001572913,0.001965731,0.001171451,0.001568591
425,0.002244666,0.001308792,0.001776729,0.002259749,0.001261554,0.001760652
285,0.002366053,0.001206976,0.001786514,0.002389511,0.001239359,0.001814435
272,0.002094196,0.001133536,0.001613866,0.001984156,0.001020507,0.001502332
515,0.002015048,0.00125317,0.001634109,0.001988031,0.001261074,0.001624553
547,0.001963925,0.001154588,0.001559257,0.001934443,0.001193586,0.001564015
28,0.001879531,0.001367376,0.001623454,0.001807737,0.001337855,0.001572796
147,0.002009589,0.00237849,0.00219404,0.001983239,0.002404654,0.002193947
396,0.002527986,0.002046725,0.002287355,0.002576129,0.002111382,0.002343756
375,0.002010023,0.001240823,0.001625423,0.001982881,0.001236197,0.001609539
222,0.00215618,0.001273607,0.001714894,0.00216028,0.001294481,0.00172738
196,0.00179517,0.000865212,0.001330191,0.001726767,0.000843851,0.001285309
67,0.001653654,0.000834882,0.001244268,0.001580559,0.000819399,0.001199979
32,0.002434057,0.001467097,0.001950577,0.002416351,0.001496597,0.001956474
503,0.002363041,0.001348322,0.001855681,0.002347038,0.001381025,0.001864031
283,0.002495196,0.001120309,0.001807752,0.002553466,0.001137324,0.001845395
571,0.001584802,0.00077964,0.001182221,0.001523053,0.000795126,0.001159089
448,0.002347443,0.001144092,0.001745767,0.002317503,0.001175341,0.001746422
255,0.002480547,0.001704207,0.002092377,0.002618614,0.00173677,0.002177692
361,0.00216662,0.001563181,0.001864901,0.002142273,0.001566227,0.00185425
243,0.002399426,0.002548897,0.002474162,0.002575498,0.002544758,0.002560128
141,0.001981038,0.002348043,0.00216454,0.001940158,0.002371268,0.002155713
322,0.002165903,0.001245229,0.001705566,0.002132928,0.001271255,0.001702091
330,0.002783523,0.00128981,0.002036667,0.00278115,0.001304305,0.002042728
197,0.002094097,0.001271675,0.001682886,0.002029392,0.001197088,0.00161324
279,0.002299252,0.001009867,0.001654559,0.002279512,0.001038656,0.001659084
265,0.001922849,0.000996239,0.001459544,0.001865529,0.000973124,0.001419327
139,0.002211636,0.002091441,0.002151539,0.002184525,0.002122096,0.002153311
520,0.002297626,0.001463486,0.001880556,0.002277214,0.00148333,0.001880272
159,0.00228442,0.001015828,0.001650124,0.002237192,0.001003441,0.001620316
161,0.002645602,0.001134827,0.001890215,0.002640288,0.001181816,0.001911052
56,0.002064844,0.001813111,0.001938978,0.002065728,0.001819622,0.001942675
427,0.002583902,0.001970908,0.002277405,0.002666512,0.001973904,0.002320208
410,0.002683743,0.002621417,0.00265258,0.002832851,0.002631948,0.002732399
371,0.002396401,0.002320374,0.002358387,0.002414474,0.002378331,0.002396403
368,0.001876007,0.001481592,0.001678799,0.001816826,0.001469316,0.001643071
216,0.001599758,0.000869721,0.001234739,0.001495442,0.000816365,0.001155903
53,0.00193036,0.001105754,0.001518057,0.00194123,0.001094418,0.001517824
148,0.002263802,0.00208141,0.002172606,0.002281033,0.002115759,0.002198396
366,0.002526475,0.002783461,0.002654968,0.002707466,0.002767686,0.002737576
374,0.002134267,0.001528323,0.001831295,0.002091708,0.001553245,0.001822477
320,0.001636309,0.001064666,0.001350487,0.001551236,0.001069038,0.001310137
521,0.001992098,0.001717946,0.001855022,0.00194945,0.0017341,0.001841775
561,0.002104714,0.001760952,0.001932833,0.002071341,0.001789222,0.001930282
24,0.002337426,0.001698964,0.002018195,0.002304951,0.001719142,0.002012046
184,0.002019957,0.001785337,0.001902647,0.002010491,0.001823379,0.001916935
556,0.004171473,0.002566349,0.003368911,0.004529168,0.002510149,0.003519659
379,0.001983624,0.00099299,0.001488307,0.001915373,0.000974854,0.001445113
102,0.001939626,0.001379234,0.00165943,0.001892923,0.001388707,0.001640815
598,0.001972016,0.001102301,0.001537159,0.001935435,0.001119037,0.001527236
332,0.002124758,0.001117242,0.001621,0.002084863,0.001118543,0.001601703
299,0.001690606,0.000825408,0.001258007,0.001630765,0.00083587,0.001233317
59,0.00184518,0.001306087,0.001575633,0.001808911,0.001326535,0.001567723
136,0.00181096,0.001449049,0.001630004,0.001766093,0.001467892,0.001616993
552,0.002144616,0.00107941,0.001612013,0.00211214,0.001116886,0.001614513
145,0.002149478,0.002281937,0.002215707,0.002241462,0.002289913,0.002265688
344,0.00185811,0.001179358,0.001518734,0.001807905,0.001184276,0.00149609
311,0.002347819,0.001169652,0.001758735,0.002286388,0.001142201,0.001714294
302,0.002037008,0.00128445,0.001660729,0.001997368,0.001286506,0.001641937
227,0.001825423,0.001825362,0.001825393,0.001889345,0.001827883,0.001858614
61,0.002113001,0.002027986,0.002070493,0.002099545,0.002061508,0.002080527
3,0.002099194,0.001472826,0.00178601,0.002068432,0.001510367,0.0017894
192,0.002159839,0.002556945,0.002358392,0.002214376,0.002570818,0.002392597
26,0.00199482,0.001133026,0.001563923,0.001958438,0.001150283,0.00155436
208,0.003005651,0.003357071,0.003181361,0.003913924,0.003318058,0.003615991
429,0.001941467,0.001080771,0.001511119,0.001896906,0.001097495,0.0014972
6,0.002022584,0.001623233,0.001822909,0.00197469,0.001637962,0.001806326
203,0.001876674,0.001176047,0.00152636,0.001803778,0.001124878,0.001464328
254,0.001862594,0.000968198,0.001415396,0.001812802,0.000970299,0.00139155
455,0.002269284,0.001129414,0.001699349,0.002246895,0.001136819,0.001691857
467,0.002448204,0.001377274,0.001912739,0.002453159,0.001388023,0.001920591
466,0.00215119,0.001097377,0.001624284,0.002112671,0.001051284,0.001581978
519,0.002191465,0.001617473,0.001904469,0.002161058,0.001657232,0.001909145
277,0.001747033,0.000794129,0.001270581,0.001689036,0.000792058,0.001240547
550,0.002784216,0.001845997,0.002315107,0.002962619,0.00189496,0.00242879
358,0.001882916,0.001958761,0.001920838,0.001830701,0.001971884,0.001901292
236,0.002089564,0.001994761,0.002042162,0.002097517,0.002019255,0.002058386
514,0.001643425,0.000868899,0.001256162,0.001610703,0.000896728,0.001253715
432,0.002654945,0.001524568,0.002089757,0.002650444,0.001571322,0.002110883
406,0.002182934,0.000927579,0.001555256,0.002144184,0.000959485,0.001551834
593,0.002085512,0.001864446,0.001974979,0.002064121,0.001889376,0.001976749
128,0.002150477,0.002001661,0.002076069,0.002232358,0.001999725,0.002116041
269,0.001834251,0.00091404,0.001374145,0.001805759,0.000931458,0.001368608
450,0.002557432,0.001098476,0.001827954,0.002529243,0.0011299,0.001829571
489,0.002137802,0.001069896,0.001603849,0.002095892,0.00110691,0.001601401
548,0.002951186,0.001946545,0.002448866,0.003116104,0.002034651,0.002575378
402,0.002466848,0.001012069,0.001739459,0.002433462,0.001042823,0.001738142
212,0.001645816,0.001079548,0.001362682,0.001590539,0.001104056,0.001347297
95,0.002703715,0.002594708,0.002649211,0.002857699,0.002630196,0.002743947
179,0.002321199,0.001096878,0.001709039,0.002324279,0.001107121,0.0017157
249,0.002242822,0.001848932,0.002045877,0.002301839,0.001849088,0.002075463
207,0.00179584,0.001724607,0.001760223,0.00178304,0.00172996,0.0017565
105,0.001912915,0.002678402,0.002295659,0.001866032,0.002702689,0.00228436
218,0.002238098,0.002283088,0.002260593,0.00220315,0.002308116,0.002255633
230,0.001942933,0.001585127,0.00176403,0.001926867,0.001604222,0.001765545
393,0.002444684,0.003129035,0.00278686,0.002620846,0.003098238,0.002859542
209,0.001946157,0.002016665,0.001981411,0.001933433,0.002029057,0.001981245
123,0.002399072,0.002545639,0.002472355,0.00250167,0.002576851,0.00253926
72,0.003021326,0.002533895,0.002777611,0.003204515,0.002625343,0.002914929
419,0.002486011,0.00119645,0.00184123,0.002459131,0.001223094,0.001841112
199,0.001635889,0.001160302,0.001398095,0.001556834,0.001131837,0.001344336
138,0.001978346,0.001600054,0.0017892,0.00193616,0.001618042,0.001777101
483,0.001660411,0.000654204,0.001157307,0.001606621,0.000666402,0.001136511
388,0.002048298,0.000800989,0.001424643,0.002007227,0.000819323,0.001413275
587,0.001870797,0.000951265,0.001411031,0.001843075,0.000972835,0.001407955
143,0.001908442,0.002183273,0.002045857,0.001872629,0.002211825,0.002042227
545,0.002319824,0.001167844,0.001743834,0.002289111,0.001179478,0.001734295
96,0.001895397,0.001454272,0.001674834,0.001854456,0.001434969,0.001644712
48,0.001938171,0.001636228,0.0017872,0.001925551,0.001662425,0.001793988
453,0.002685637,0.001389249,0.002037443,0.002684773,0.001419464,0.002052119
257,0.00171231,0.000876363,0.001294336,0.001672129,0.000871071,0.0012716
554,0.003068481,0.002475985,0.002772233,0.003174354,0.002315109,0.002744732
443,0.00262621,0.001172028,0.001899119,0.002616598,0.001202509,0.001909553
306,0.00212619,0.001459363,0.001792777,0.002088286,0.001460628,0.001774457
527,0.001867729,0.001234149,0.001550939,0.00185958,0.001266088,0.001562834
533,0.002461506,0.002241704,0.002351605,0.002556859,0.002272886,0.002414872
577,0.001828611,0.000737255,0.001282933,0.001772901,0.000741984,0.001257443
385,0.002201958,0.002918502,0.00256023,0.002241524,0.002903646,0.002572585
242,0.001774165,0.001034023,0.001404094,0.001732114,0.001044651,0.001388382
338,0.00185668,0.00099573,0.001426205,0.001810304,0.000999759,0.001405032
473,0.001921831,0.000866858,0.001394345,0.001847267,0.00082489,0.001336078
245,0.001909708,0.001256647,0.001583178,0.00188307,0.001270512,0.001576791
162,0.001668216,0.000628006,0.001148111,0.001610688,0.000632148,0.001121418
