,gt-pred,pred-gt,average,gt-pred,pred-gt,average,gt-pred,pred-gt,average
571,0.001752446,0.000791691,0.001272069,0.001522168,0.00079392,0.001158044,0.001611253,0.000904164,0.001257708
448,0.002296684,0.001148289,0.001722486,0.002317732,0.0011762,0.001746966,0.002324403,0.001233241,0.001778822
255,0.004400199,0.001805305,0.003102752,0.002621053,0.001738207,0.00217963,0.002488641,0.002167658,0.00232815
361,0.004161339,0.001602377,0.002881858,0.00214255,0.001567548,0.001855049,0.002202874,0.001916862,0.002059868
243,0.003611765,0.002608753,0.003110259,0.002573249,0.002539509,0.002556379,0.002451618,0.004243823,0.003347721
141,0.001977799,0.00236033,0.002169064,0.001945621,0.002373339,0.00215948,0.001991253,0.0024305,0.002210876
322,0.002528918,0.001285588,0.001907253,0.002133973,0.001270048,0.001702011,0.002228016,0.001635025,0.001931521
330,0.002824347,0.001243714,0.00203403,0.002780122,0.001303626,0.002041874,0.002768543,0.001563772,0.002166158
197,0.003290074,0.001363075,0.002326574,0.002029055,0.001195665,0.00161236,0.002210719,0.002039391,0.002125055
279,0.002387906,0.001021291,0.001704599,0.002280593,0.001040435,0.001660514,0.002289375,0.001157269,0.001723322
265,0.002009553,0.001019064,0.001514308,0.001863543,0.00097306,0.001418302,0.001995571,0.001342098,0.001668834
139,0.002237748,0.002105456,0.002171602,0.002185527,0.002120051,0.002152789,0.002232486,0.002247116,0.002239801
159,0.002353055,0.000983867,0.001668461,0.002237642,0.001004388,0.001621015,0.002284168,0.001487698,0.001885933
161,0.002877883,0.001082124,0.001980004,0.002640606,0.001181711,0.001911159,0.002650104,0.001553366,0.002101735
56,0.00238803,0.001852457,0.002120243,0.002066001,0.001818135,0.001942068,0.0021076,0.00216532,0.00213646
427,0.007918182,0.001948232,0.004933207,0.002666201,0.001971283,0.002318742,0.00262967,0.002707615,0.002668642
371,0.00270711,0.002358419,0.002532765,0.002413276,0.002374745,0.002394011,0.002436471,0.002718527,0.002577499
368,0.002047712,0.001505368,0.00177654,0.001816645,0.001470071,0.001643358,0.001924517,0.001720636,0.001822577
216,0.00197127,0.000889486,0.001430378,0.001494799,0.000817144,0.001155972,0.001672312,0.001322293,0.001497303
53,0.002011656,0.001144582,0.001578119,0.00194338,0.001092752,0.001518066,0.001952908,0.001266627,0.001609767
148,0.002419252,0.002123406,0.002271329,0.002283078,0.002116087,0.002199583,0.002300242,0.002249436,0.002274839
366,0.003387345,0.00278182,0.003084582,0.002707341,0.002769047,0.002738194,0.002300885,0.003321639,0.002811262
374,0.002130627,0.00153166,0.001831144,0.002090591,0.001549441,0.001820016,0.002146651,0.001716451,0.001931551
320,0.00165863,0.001076576,0.001367603,0.001555495,0.001071193,0.001313344,0.001669866,0.001231722,0.001450794
521,0.002123012,0.001736616,0.001929814,0.001946999,0.001731795,0.001839397,0.00201465,0.001905377,0.001960013
561,0.002127485,0.00176704,0.001947263,0.002072436,0.001791969,0.001932203,0.002120094,0.00189239,0.002006242
184,0.002149015,0.001797874,0.001973445,0.002004318,0.001817794,0.001911056,0.002040867,0.002036823,0.002038845
379,0.002176094,0.001035462,0.001605778,0.001912727,0.000974654,0.00144369,0.002049971,0.001159114,0.001604543
102,0.002015304,0.001400443,0.001707873,0.001891178,0.001388484,0.001639831,0.001978018,0.001665661,0.001821839
598,0.001985213,0.00111726,0.001551236,0.00193537,0.001114722,0.001525046,0.001984546,0.00121044,0.001597493
332,0.002149493,0.001131876,0.001640684,0.002082694,0.001117591,0.001600143,0.002164731,0.001390737,0.001777734
299,0.001696419,0.000835653,0.001266036,0.00163064,0.00083544,0.00123304,0.001712561,0.000946346,0.001329453
59,0.001846891,0.001312216,0.001579554,0.001810177,0.001328241,0.001569209,0.001872444,0.001424774,0.001648609
136,0.002844804,0.001447914,0.002146359,0.001766045,0.001469464,0.001617754,0.001854294,0.001686613,0.001770453
552,0.00213869,0.001089921,0.001614306,0.002110737,0.001114022,0.001612379,0.002150342,0.001216602,0.001683472
145,0.002331185,0.002301017,0.002316101,0.002237662,0.002286467,0.002262065,0.002121502,0.002474103,0.002297803
344,0.001902962,0.001182311,0.001542636,0.001807944,0.001182217,0.00149508,0.001901709,0.001406994,0.001654351
311,0.002601782,0.001212968,0.001907375,0.002285052,0.001141481,0.001713266,0.002426713,0.001628659,0.002027686
302,0.002130615,0.001306909,0.001718762,0.001997002,0.001286125,0.001641563,0.00208178,0.001526916,0.001804348
227,0.002063871,0.001855093,0.001959482,0.001889344,0.001826817,0.00185808,0.001857152,0.002153874,0.002005513
61,0.002139237,0.002043359,0.002091298,0.002099121,0.002060752,0.002079937,0.0021024,0.002121338,0.002111869
3,0.002082369,0.001476344,0.001779356,0.002067963,0.001509509,0.001788736,0.002122462,0.001681335,0.001901899
192,0.002511319,0.002601458,0.002556388,0.002217432,0.002566243,0.002391837,0.002205098,0.002911225,0.002558162
26,0.002238516,0.00115071,0.001694613,0.001957585,0.001152445,0.001555015,0.002012536,0.0012424,0.001627468
429,0.002051317,0.001085567,0.001568442,0.001896222,0.001099671,0.001497947,0.002003472,0.001492024,0.001747748
6,0.002384698,0.001637005,0.002010852,0.001975157,0.001639677,0.001807417,0.002043993,0.001796585,0.001920289
203,0.002073157,0.001230529,0.001651843,0.00180569,0.001125211,0.00146545,0.001953457,0.001664653,0.001809055
254,0.001983682,0.000986501,0.001485091,0.00181219,0.000971047,0.001391618,0.001896776,0.00117527,0.001536023
455,0.002387079,0.001170958,0.001779018,0.002246159,0.001136489,0.001691324,0.002328981,0.001544564,0.001936772
467,0.002795342,0.00124551,0.002020426,0.002452806,0.001387985,0.001920395,0.002521978,0.001853305,0.002187641
466,0.002382497,0.001020894,0.001701695,0.00211061,0.001051284,0.001580947,0.002244895,0.001579919,0.001912407
519,0.002215472,0.001622742,0.001919107,0.002161966,0.001659486,0.001910726,0.002207184,0.001762974,0.001985079
277,0.00176119,0.000799044,0.001280117,0.001688579,0.000791947,0.001240263,0.001781706,0.000981112,0.001381409
550,0.003598329,0.001873292,0.00273581,0.00296402,0.001899898,0.002431959,0.002892912,0.002247105,0.002570009
358,0.001938621,0.001972318,0.00195547,0.001835561,0.001972492,0.001904027,0.001914325,0.002109286,0.002011805
236,0.002119616,0.002010771,0.002065194,0.002097641,0.002018572,0.002058106,0.002097006,0.002170618,0.002133812
514,0.001753822,0.00088212,0.001317971,0.001609742,0.000897053,0.001253398,0.001669216,0.000964568,0.001316892
432,0.002640731,0.001531442,0.002086087,0.002653214,0.001572419,0.002112816,0.002657158,0.001647765,0.002152461
406,0.002151545,0.000931622,0.001541583,0.002142939,0.00096037,0.001551654,0.002180785,0.001047883,0.001614334
593,0.002096715,0.001872378,0.001984546,0.002066363,0.001890339,0.001978351,0.002109979,0.001988423,0.002049201
128,0.002989655,0.001915777,0.002452716,0.002234556,0.001999719,0.002117138,0.002228132,0.002505085,0.002366609
269,0.001884129,0.000912674,0.001398401,0.001806742,0.000932361,0.001369552,0.001861306,0.000980323,0.001420814
450,0.00251707,0.001112092,0.001814581,0.00253035,0.001128361,0.001829355,0.00253787,0.001254375,0.001896122
489,0.002276758,0.001088925,0.001682841,0.002094387,0.001108351,0.001601369,0.002186998,0.001367753,0.001777376
548,0.003812107,0.001875046,0.002843577,0.003116584,0.002034957,0.002575771,0.003057015,0.002305902,0.002681459
402,0.002435712,0.001021149,0.001728431,0.002433822,0.001043482,0.001738652,0.002459032,0.001151371,0.001805202
212,0.00164907,0.001083627,0.001366348,0.001589297,0.00110435,0.001346823,0.001670519,0.001186944,0.001428732
95,0.006106935,0.002655088,0.004381012,0.002858314,0.002627551,0.002742933,0.002659144,0.004327855,0.0034935
179,0.002728076,0.00103557,0.001881823,0.002326625,0.001109271,0.001717948,0.00235288,0.001488737,0.001920809
249,0.002517128,0.001896566,0.002206847,0.002304268,0.001851167,0.002077717,0.002131068,0.002162627,0.002146848
207,0.001842126,0.001737528,0.001789827,0.001783955,0.001731663,0.001757809,0.001832585,0.00188978,0.001861183
105,0.001893184,0.002674608,0.002283896,0.001864042,0.002700066,0.002282054,0.001936257,0.002767205,0.002351731
218,0.002486617,0.002289042,0.002387829,0.002204227,0.00230919,0.002256708,0.002246213,0.002419122,0.002332667
230,0.002132242,0.00160459,0.001868416,0.001927384,0.001604798,0.001766091,0.001990172,0.001803499,0.001896835
393,0.002849378,0.003070825,0.002960102,0.002622429,0.003097209,0.002859819,0.002424067,0.003499194,0.002961631
209,0.002015313,0.002024216,0.002019764,0.001936293,0.002029802,0.001983047,0.001919964,0.002255073,0.002087519
123,0.002414542,0.002555437,0.002484989,0.002498846,0.00257538,0.002537113,0.002204535,0.002758048,0.002481292
72,0.003705781,0.002458475,0.003082128,0.003202106,0.002627039,0.002914572,0.002952159,0.002951844,0.002952002
419,0.002520133,0.001210807,0.00186547,0.002459249,0.001223781,0.001841515,0.002486617,0.001316501,0.001901559
199,0.00187855,0.001202623,0.001540587,0.001557512,0.001135212,0.001346362,0.00170826,0.00159951,0.001653885
138,0.001987437,0.001608973,0.001798205,0.001936598,0.001621044,0.001778821,0.002003484,0.001699865,0.001851675
483,0.001657466,0.000658635,0.001158051,0.001607254,0.000667416,0.001137335,0.001670795,0.000700929,0.001185862
388,0.002014535,0.000801052,0.001407793,0.002007203,0.000820236,0.00141372,0.002038375,0.000867678,0.001453027
587,0.001997407,0.000953451,0.001475429,0.001842803,0.000973462,0.001408133,0.001893731,0.001035167,0.001464449
143,0.001901135,0.002188031,0.002044583,0.001871594,0.002211503,0.002041548,0.001931967,0.002274688,0.002103327
545,0.002516276,0.001186535,0.001851405,0.002288897,0.001176632,0.001732765,0.002351237,0.001376507,0.001863872
96,0.002032641,0.001482061,0.001757351,0.001854477,0.001434355,0.001644416,0.001951068,0.001769929,0.001860498
48,0.001951005,0.001635044,0.001793025,0.001922993,0.001662388,0.00179269,0.001974751,0.001813695,0.001894223
453,0.002718123,0.001400488,0.002059305,0.002683733,0.001419907,0.00205182,0.002674563,0.0015331,0.002103831
257,0.001804287,0.000908114,0.0013562,0.001671293,0.000871137,0.001271215,0.001757617,0.00110844,0.001433029
554,0.00901465,0.002547563,0.005781106,0.003175891,0.002318757,0.002747324,0.003083939,0.003337363,0.003210651
443,0.0028638,0.001181876,0.002022838,0.002617015,0.001203178,0.001910096,0.002636926,0.001431174,0.00203405
306,0.002471025,0.001507162,0.001989094,0.002087179,0.001460544,0.001773862,0.002173512,0.001807758,0.001990635
527,0.002167366,0.001262462,0.001714914,0.001857835,0.00126443,0.001561133,0.001926479,0.001432932,0.001679705
533,0.003168245,0.002292914,0.002730579,0.002556637,0.002269972,0.002413304,0.002324277,0.002803479,0.002563878
577,0.001855864,0.000747559,0.001301711,0.001772659,0.000742416,0.001257538,0.001848831,0.00083813,0.001343481
385,0.002284119,0.002938456,0.002611287,0.002244761,0.002903407,0.002574084,0.002208223,0.003304047,0.002756135
242,0.00183695,0.00105857,0.00144776,0.001732512,0.001047257,0.001389885,0.001807125,0.001229524,0.001518324
338,0.002308969,0.001019006,0.001663988,0.00181077,0.000999954,0.001405362,0.001910648,0.001321624,0.001616136
473,0.002342452,0.000899177,0.001620814,0.001847989,0.000826109,0.001337049,0.001991932,0.001276927,0.00163443
245,0.001944021,0.001278089,0.001611055,0.001884611,0.001273775,0.001579193,0.001926976,0.001396716,0.001661846
162,0.00166469,0.000628978,0.001146834,0.001610702,0.000630937,0.001120819,0.001682146,0.00067322,0.001177683
481,0.001640408,0.000698991,0.001169699,0.001576384,0.000701539,0.001138962,0.001651316,0.00074322,0.001197268
46,0.001969457,0.000951566,0.001460512,0.001940413,0.000989713,0.001465063,0.001996629,0.001113707,0.001555168
79,0.00251491,0.001649524,0.002082217,0.002165325,0.001659369,0.001912347,0.002233226,0.001832827,0.002033027
469,0.003396018,0.001545938,0.002470978,0.003215898,0.001687271,0.002451585,0.00312815,0.001919985,0.002524068
91,0.002237585,0.001225569,0.001731577,0.001459988,0.00108834,0.001274164,0.001679737,0.001616426,0.001648081
334,0.001873193,0.001146479,0.001509836,0.00179737,0.001157471,0.001477421,0.001874633,0.00130653,0.001590582
289,0.001912448,0.001032679,0.001472564,0.001818181,0.001027913,0.001423047,0.001889431,0.001138692,0.001514062
157,0.00238313,0.001559162,0.001971146,0.002021272,0.001616314,0.001818793,0.002079997,0.001782689,0.001931343
167,0.001653754,0.00067232,0.001163037,0.001592716,0.000676282,0.001134499,0.001666943,0.000735364,0.001201154
214,0.002454262,0.002259769,0.002357016,0.002212476,0.002231494,0.002221985,0.002199036,0.002483185,0.002341111
478,0.002250091,0.000973687,0.001611889,0.002241375,0.000992971,0.001617173,0.002280893,0.001086343,0.001683618
316,0.001988186,0.000944318,0.001466252,0.001815738,0.000905074,0.001360406,0.001931854,0.001313541,0.001622697
487,0.003081256,0.001209597,0.002145426,0.002475349,0.001204548,0.001839949,0.002515356,0.001444587,0.001979971
223,0.002187253,0.001350221,0.001768737,0.002046249,0.001363247,0.001704748,0.002096042,0.001523909,0.001809976
345,0.001850826,0.000912901,0.001381864,0.001822256,0.000941681,0.001381969,0.001866392,0.000982111,0.001424251
500,0.002119372,0.001708918,0.001914145,0.00218651,0.00166764,0.001927075,0.002030417,0.00190385,0.001967134
539,0.001979832,0.001090901,0.001535367,0.001829341,0.001069662,0.001449501,0.001908991,0.001227059,0.001568025
495,0.002530519,0.001515183,0.002022851,0.002441459,0.001524471,0.001982965,0.002489375,0.001688153,0.002088764
430,0.00335402,0.001399192,0.002376606,0.002537014,0.001558883,0.002047948,0.002368949,0.002163542,0.002266245
563,0.001807477,0.000906232,0.001356855,0.001741765,0.000902703,0.001322234,0.001823484,0.001031366,0.001427425
114,0.001987505,0.002129053,0.002058279,0.001905467,0.00213446,0.002019963,0.001972235,0.00226871,0.002120472
94,0.002098865,0.001461465,0.001780165,0.001861111,0.001406786,0.001633949,0.002027859,0.001944742,0.0019863
261,0.00342033,0.001404134,0.002412232,0.00309467,0.001523458,0.002309064,0.002890782,0.001705493,0.002298138
449,0.002282328,0.001122523,0.001702425,0.002186387,0.001147875,0.001667131,0.002224717,0.001223863,0.00172429
168,0.001910645,0.001786419,0.001848532,0.001851007,0.001792085,0.001821546,0.001912596,0.001867789,0.001890193
206,0.002206425,0.00096429,0.001585357,0.00169929,0.000864543,0.001281917,0.001841274,0.001277719,0.001559497
7,0.002289912,0.001300257,0.001795084,0.002166255,0.001303713,0.001734984,0.002247699,0.001510939,0.001879319
121,0.001987871,0.001654356,0.001821114,0.001841251,0.00166516,0.001753205,0.001904395,0.001735952,0.001820174
78,0.002899877,0.00214846,0.002524168,0.002853643,0.002095684,0.002474664,0.002402108,0.002418657,0.002410383
511,0.002495263,0.001677063,0.002086163,0.001521204,0.00175696,0.001639082,0.00159266,0.002069137,0.001830898
217,0.001887671,0.001206852,0.001547262,0.001636306,0.001102138,0.001369222,0.001766641,0.001615601,0.001691121
580,0.002440494,0.001115051,0.001777772,0.002208542,0.001082765,0.001645653,0.002289421,0.001436144,0.001862783
193,0.002042172,0.001325748,0.00168396,0.001786736,0.001302052,0.001544394,0.001883532,0.001584793,0.001734162
97,0.002347637,0.001839595,0.002093616,0.001911893,0.001813167,0.00186253,0.001963054,0.002109178,0.002036116
309,0.0017232,0.000752221,0.001237711,0.001637454,0.000734167,0.001185811,0.001742452,0.00090701,0.001324731
70,0.002132213,0.001398061,0.001765137,0.002089362,0.001413173,0.001751268,0.002130318,0.001492738,0.001811528
452,0.002333554,0.00103658,0.001685067,0.002339406,0.001067909,0.001703658,0.002355641,0.001113968,0.001734805
154,0.002082644,0.002130092,0.002106368,0.002020386,0.002139977,0.002080182,0.002097865,0.002303864,0.002200865
454,0.002694527,0.001215799,0.001955163,0.002606901,0.001208362,0.001907632,0.002611072,0.001363895,0.001987484
395,0.002879515,0.002110802,0.002495158,0.002463856,0.00216468,0.002314268,0.002421806,0.00250562,0.002463713
137,0.001959818,0.001719269,0.001839543,0.001805384,0.001734791,0.001770087,0.001874142,0.00180786,0.001841001
498,0.002017023,0.001543991,0.001780507,0.001991321,0.001574818,0.001783069,0.002030986,0.001661264,0.001846125
553,0.002418438,0.001239859,0.001829149,0.002167867,0.00125489,0.001711378,0.002183797,0.001411562,0.001797679
268,0.002103582,0.000833674,0.001468628,0.002102755,0.000852577,0.001477666,0.002130018,0.000898817,0.001514418
134,0.001763956,0.001834906,0.001799431,0.001723309,0.001867939,0.001795624,0.001789007,0.001966068,0.001877538
165,0.002461397,0.001050225,0.001755811,0.002379571,0.001039181,0.001709376,0.002437496,0.001367592,0.001902544
468,0.003132131,0.00153454,0.002333336,0.002514318,0.001539835,0.002027077,0.002522874,0.00178512,0.002153997
460,0.003465289,0.001541118,0.002503203,0.002564502,0.001503185,0.002033844,0.002646139,0.00194388,0.00229501
551,0.004055911,0.001828721,0.002942316,0.002874927,0.001853397,0.002364162,0.002725373,0.002402276,0.002563824
439,0.002810563,0.001138385,0.001974474,0.002692547,0.001200481,0.001946514,0.002559413,0.001325284,0.001942349
301,0.00225995,0.00102202,0.001640985,0.002070572,0.000997595,0.001534084,0.002154897,0.001223774,0.001689336
566,0.00252521,0.001263936,0.001894573,0.001874079,0.001271801,0.00157294,0.001919399,0.001492088,0.001705743
282,0.002180641,0.001027913,0.001604277,0.002098937,0.000989693,0.001544315,0.002067793,0.001368656,0.001718225
362,0.001808895,0.001139538,0.001474217,0.001510728,0.001134322,0.001322525,0.001626803,0.001395485,0.001511144
144,0.001933057,0.002124027,0.002028542,0.001893516,0.002132445,0.002012981,0.001950608,0.002206844,0.002078726
418,0.002640471,0.001087102,0.001863786,0.002514314,0.00113258,0.001823447,0.002536153,0.001319554,0.001927854
172,0.001747112,0.002107964,0.001927538,0.001700188,0.002121836,0.001911012,0.001778298,0.002197332,0.001987815
458,0.002188122,0.000958613,0.001573368,0.001941286,0.000913036,0.001427161,0.002060419,0.001281914,0.001671167
2,0.002560341,0.001424262,0.001992302,0.002151277,0.001435866,0.001793572,0.002240665,0.00166129,0.001950978
372,0.002243997,0.001669674,0.001956835,0.002119167,0.001660542,0.001889855,0.002192366,0.001905511,0.002048939
246,0.002154658,0.002125833,0.002140245,0.002126574,0.002140477,0.002133526,0.002143491,0.002243019,0.002193255
68,0.002203004,0.001832898,0.002017951,0.002211783,0.001838272,0.002025027,0.002227809,0.001964503,0.002096156
492,0.002122889,0.001627272,0.001875081,0.002017597,0.001637231,0.001827414,0.002048296,0.001773568,0.001910932
475,0.002044945,0.000841975,0.00144346,0.001854379,0.000855124,0.001354752,0.001978746,0.001230495,0.001604621
590,0.002209122,0.001035679,0.001622401,0.002061214,0.001017007,0.001539111,0.002113471,0.001209458,0.001661465
465,0.002363931,0.001075969,0.00171995,0.002074989,0.001059604,0.001567296,0.002167404,0.001359173,0.001763288
50,0.001865218,0.001693552,0.001779385,0.001834505,0.001721295,0.0017779,0.001887895,0.001785435,0.001836665
82,0.001758043,0.001888556,0.0018233,0.00158334,0.001866631,0.001724985,0.001639584,0.002050996,0.00184529
578,0.002269093,0.001076535,0.001672814,0.002057511,0.001014539,0.001536025,0.002190053,0.001317672,0.001753863
324,0.002245182,0.001035549,0.001640365,0.001864213,0.001029711,0.001446962,0.00193279,0.00131023,0.00162151
582,0.001971314,0.001230073,0.001600693,0.001850639,0.001231654,0.001541146,0.001913965,0.001407882,0.001660924
574,0.002537758,0.001239804,0.001888781,0.002385468,0.00121953,0.001802499,0.002478054,0.001620392,0.002049223
535,0.002016724,0.001163619,0.001590172,0.001905403,0.001131695,0.001518549,0.00196087,0.001300595,0.001630733
376,0.002005909,0.001621761,0.001813835,0.001929515,0.00164367,0.001786592,0.002001421,0.001819258,0.001910339
589,0.002371907,0.001177301,0.001774604,0.00230707,0.001178543,0.001742807,0.002352178,0.00129177,0.001821974
390,0.002268497,0.001604246,0.001936372,0.002258442,0.001645333,0.001951888,0.002289222,0.001716413,0.002002817
44,0.002148759,0.000936563,0.001542661,0.002114641,0.000955842,0.001535241,0.00214382,0.001135034,0.001639427
176,0.001960679,0.000805495,0.001383087,0.001936185,0.000822175,0.00137918,0.001970505,0.000900618,0.001435561
62,0.001851968,0.001075483,0.001463725,0.001756551,0.001080498,0.001418524,0.001846134,0.00126633,0.001556232
414,0.00309876,0.001414322,0.002256541,0.002972252,0.001503576,0.002237914,0.002946396,0.001695688,0.002321042
171,0.002439664,0.001850984,0.002145324,0.002263837,0.001854291,0.002059064,0.002291465,0.002041282,0.002166374
21,0.002373098,0.001430004,0.001901551,0.002378221,0.001469221,0.001923721,0.002416331,0.003096579,0.002756455
575,0.005290423,0.000704069,0.002997246,0.001733296,0.00069631,0.001214803,0.001832871,0.000841507,0.001337189
400,0.001697043,0.000729843,0.001213443,0.001635451,0.000735557,0.001185504,0.001699864,0.000773523,0.001236693
305,0.001872398,0.001041165,0.001456781,0.001808299,0.001043882,0.001426091,0.001882352,0.001143073,0.001512712
428,0.002016491,0.001108234,0.001562362,0.001810364,0.001108743,0.001459553,0.001878129,0.001254403,0.001566266
398,0.003011613,0.001565845,0.002288729,0.002971612,0.00160441,0.002288011,0.002842246,0.001847669,0.002344958
160,0.001740827,0.000671617,0.001206222,0.001596006,0.00066914,0.001132573,0.001672815,0.000724657,0.001198736
75,0.003435191,0.00204068,0.002737935,0.002919518,0.002146946,0.002533232,0.002431483,0.002620386,0.002525935
568,0.002282554,0.001281149,0.001781851,0.002245053,0.001304441,0.001774747,0.002290948,0.001619239,0.001955094
250,0.003129014,0.001379094,0.002254054,0.001807703,0.001393614,0.001600659,0.001827904,0.001684521,0.001756212
528,0.003702618,0.001951232,0.002826925,0.002727453,0.001949363,0.002338408,0.002701373,0.002359998,0.002530685
422,0.002160879,0.001090503,0.001625691,0.00217816,0.001117744,0.001647952,0.002199685,0.00115218,0.001675933
588,0.001733436,0.000803843,0.001268639,0.001683545,0.000816653,0.001250099,0.00175807,0.000962134,0.001360102
490,0.002175141,0.000960632,0.001567887,0.002179772,0.001001803,0.001590787,0.002211229,0.001060152,0.001635691
182,0.001910737,0.001805542,0.00185814,0.001853312,0.001832207,0.001842759,0.001876531,0.001915955,0.001896243
54,0.001971917,0.001490013,0.001730965,0.001886947,0.001499131,0.001693039,0.001970377,0.001734877,0.001852627
417,0.003480706,0.001773839,0.002627273,0.003102549,0.001829642,0.002466096,0.003033292,0.001981888,0.00250759
66,0.001987814,0.001448026,0.00171792,0.00191382,0.001457334,0.001685577,0.001980478,0.001573795,0.001777137
411,0.002577193,0.001232169,0.001904681,0.002419073,0.001257336,0.001838205,0.002464676,0.001384256,0.001924466
505,0.002062475,0.002138153,0.002100314,0.002043417,0.002164369,0.002103893,0.002088393,0.002235797,0.002162095
382,0.002697514,0.001318296,0.002007905,0.002404117,0.001301403,0.00185276,0.002475235,0.001908577,0.002191906
541,0.0034483,0.001514879,0.00248159,0.002771598,0.001715299,0.002243448,0.00272959,0.002081656,0.002405623
31,0.002691866,0.001678992,0.002185429,0.002237295,0.001687373,0.001962334,0.002314413,0.002022351,0.002168382
336,0.002112126,0.000989904,0.001551015,0.001827148,0.000892785,0.001359967,0.001975902,0.001398464,0.001687183
19,0.002133686,0.001567958,0.001850822,0.00199739,0.001593961,0.001795675,0.002088239,0.001813647,0.001950943
276,0.002178633,0.000870419,0.001524526,0.002054344,0.0008815,0.001467922,0.002102879,0.000950869,0.001526874
440,0.003011385,0.001306764,0.002159074,0.003268159,0.001417335,0.002342747,0.002792732,0.001678138,0.002235435
480,0.004852062,0.001656725,0.003254394,0.003116222,0.001666809,0.002391515,0.003044943,0.001952332,0.002498638
420,0.001870322,0.00080892,0.001339621,0.00182742,0.00081653,0.001321975,0.001886843,0.000858516,0.00137268
45,0.001742613,0.001259029,0.001500821,0.001689189,0.00127237,0.001480779,0.001756123,0.001338089,0.001547106
151,0.001929613,0.00180344,0.001866526,0.001895148,0.001830213,0.00186268,0.001958918,0.001903069,0.001930994
252,0.001958498,0.002120004,0.002039251,0.001894878,0.002131901,0.002013389,0.001853605,0.002272555,0.00206308
353,0.002471317,0.001558037,0.002014677,0.002082733,0.001504119,0.001793426,0.002166731,0.001979749,0.00207324
110,0.002112509,0.001643616,0.001878062,0.002046899,0.001649,0.00184795,0.002096924,0.001751687,0.001924305
84,0.002747529,0.0024091,0.002578315,0.002424312,0.002401996,0.002413154,0.002386903,0.002656551,0.002521727
360,0.003060048,0.002483781,0.002771915,0.002502552,0.002537248,0.0025199,0.00246443,0.003212165,0.002838297
412,0.002178222,0.000883986,0.001531104,0.002098556,0.000898743,0.00149865,0.002135276,0.00094398,0.001539628
540,0.003330037,0.001614586,0.002472311,0.002748955,0.00168787,0.002218412,0.002735812,0.001879477,0.002307645
326,0.001831301,0.001246193,0.001538747,0.001605202,0.001221891,0.001413546,0.001746415,0.001456025,0.00160122
479,0.003929803,0.001279357,0.00260458,0.002666395,0.001264374,0.001965384,0.002709157,0.001597653,0.002153405
117,0.001729123,0.000831872,0.001280498,0.001471614,0.000815164,0.001143389,0.00160322,0.001120201,0.00136171
188,0.002209617,0.001115556,0.001662586,0.002158594,0.001118906,0.00163875,0.00221635,0.001351593,0.001783972
351,0.0038053,0.003122739,0.00346402,0.00292804,0.003101498,0.003014769,0.002224906,0.003771846,0.002998376
526,0.002403587,0.001496659,0.001950123,0.002291169,0.001512733,0.001901951,0.002306902,0.001575747,0.001941325
333,0.002286542,0.001236308,0.001761425,0.00209987,0.001225568,0.001662719,0.002196148,0.001490644,0.001843396
291,0.002064001,0.001632673,0.001848337,0.00201866,0.00166119,0.001839925,0.002040545,0.001778403,0.001909474
403,0.002969303,0.001316126,0.002142715,0.002542944,0.001295352,0.001919148,0.002611042,0.001589227,0.002100135
352,0.001962814,0.00069762,0.001330217,0.001949612,0.000712923,0.001331267,0.001993069,0.00077028,0.001381675
392,0.00189717,0.001061399,0.001479285,0.002217559,0.001084485,0.001651022,0.001894148,0.001155313,0.00152473
100,0.00227903,0.001473562,0.001876296,0.001937068,0.001396087,0.001666577,0.002101592,0.001936009,0.002018801
579,0.002092849,0.00090002,0.001496434,0.001939921,0.00087749,0.001408706,0.002041102,0.001165198,0.00160315
470,0.003291316,0.001459846,0.002375581,0.002954702,0.001573708,0.002264205,0.002917892,0.001883013,0.002400453
18,0.002137926,0.001258048,0.001697987,0.002113872,0.001282776,0.001698324,0.002169968,0.001417635,0.001793802
119,0.01358564,0.002344278,0.007964959,0.011507917,0.002418735,0.006963326,0.002316228,0.003199792,0.00275801
380,0.002006734,0.000770501,0.001388618,0.002004727,0.000798698,0.001401712,0.002036461,0.000835403,0.001435932
25,0.002376965,0.001869611,0.002123288,0.002303598,0.00187936,0.002091479,0.002306581,0.002076813,0.002191697
112,0.002361711,0.002629217,0.002495464,0.002165345,0.002596587,0.002380966,0.002189078,0.00285844,0.002523759
271,0.002375707,0.001009051,0.001692379,0.002197135,0.001047564,0.001622349,0.002233367,0.001357487,0.001795427
30,0.002121915,0.001431661,0.001776788,0.002008919,0.001421934,0.001715427,0.002089471,0.001598834,0.001844153
51,0.002246261,0.002409921,0.002328091,0.002191758,0.002381665,0.002286711,0.002098005,0.002641909,0.002369957
126,0.001942301,0.002308693,0.002125497,0.001813163,0.002283029,0.002048096,0.001863664,0.002443844,0.002153754
357,0.002033962,0.001932368,0.001983165,0.001637981,0.001877037,0.001757509,0.001717615,0.002226374,0.001971994
537,0.002203697,0.001120897,0.001662297,0.001890593,0.001097095,0.001493844,0.002009144,0.001473783,0.001741464
93,0.001898855,0.001183274,0.001541064,0.001836217,0.001180837,0.001508527,0.001923981,0.00134456,0.00163427
293,0.002379909,0.001408173,0.001894041,0.002173275,0.001399232,0.001786253,0.002249026,0.001627721,0.001938374
508,0.002032258,0.001466101,0.00174918,0.001968985,0.001474322,0.001721654,0.002034432,0.001782066,0.001908249
